area_id,time_id,source_population_year,msoa_name,la_code,la_name,age_band,sex,car_access,pop_count
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,65_plus,1,0,82
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,65_plus,1,1,573
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,16_24,2,0,52
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,16_24,2,1,342
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,25_34,2,0,80
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,25_34,2,1,581
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,35_49,2,0,63
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,35_49,2,1,785
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,50_64,2,0,72
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,50_64,2,1,762
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,65_plus,2,0,244
W02000083,2025,2021,Wrexham 006,W06000006,Wrexham,65_plus,2,1,532
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,16_24,1,0,76
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,16_24,1,1,363
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,25_34,1,0,87
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,25_34,1,1,401
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,35_49,1,0,74
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,35_49,1,1,679
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,50_64,1,0,75
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,50_64,1,1,860
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,0,136
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,1,856
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,16_24,2,0,59
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,16_24,2,1,302
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,25_34,2,0,79
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,25_34,2,1,396
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,35_49,2,0,65
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,35_49,2,1,684
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,50_64,2,0,81
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,50_64,2,1,850
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,0,326
W02000085,2021,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,1,890
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,16_24,1,0,76
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,16_24,1,1,363
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,25_34,1,0,87
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,25_34,1,1,401
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,35_49,1,0,74
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,35_49,1,1,679
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,50_64,1,0,75
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,50_64,1,1,860
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,0,136
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,1,856
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,16_24,2,0,59
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,16_24,2,1,302
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,25_34,2,0,79
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,25_34,2,1,396
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,35_49,2,0,65
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,35_49,2,1,684
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,50_64,2,0,81
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,50_64,2,1,850
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,0,326
W02000085,2023,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,1,890
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,16_24,1,0,76
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,16_24,1,1,363
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,25_34,1,0,87
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,25_34,1,1,401
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,35_49,1,0,74
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,35_49,1,1,679
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,50_64,1,0,75
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,50_64,1,1,860
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,0,136
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,65_plus,1,1,856
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,16_24,2,0,59
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,16_24,2,1,302
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,25_34,2,0,79
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,25_34,2,1,396
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,35_49,2,0,65
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,35_49,2,1,684
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,50_64,2,0,81
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,50_64,2,1,850
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,0,326
W02000085,2025,2021,Wrexham 008,W06000006,Wrexham,65_plus,2,1,890
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,16_24,1,0,144
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,16_24,1,1,275
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,25_34,1,0,138
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,25_34,1,1,257
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,35_49,1,0,159
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,35_49,1,1,423
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,50_64,1,0,135
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,50_64,1,1,430
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,0,115
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,1,254
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,16_24,2,0,157
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,16_24,2,1,219
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,25_34,2,0,209
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,25_34,2,1,291
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,35_49,2,0,232
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,35_49,2,1,477
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,50_64,2,0,172
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,50_64,2,1,425
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,0,226
W02000087,2021,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,1,241
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,16_24,1,0,144
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,16_24,1,1,275
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,25_34,1,0,138
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,25_34,1,1,257
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,35_49,1,0,159
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,35_49,1,1,423
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,50_64,1,0,135
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,50_64,1,1,430
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,0,115
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,1,254
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,16_24,2,0,157
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,16_24,2,1,219
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,25_34,2,0,209
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,25_34,2,1,291
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,35_49,2,0,232
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,35_49,2,1,477
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,50_64,2,0,172
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,50_64,2,1,425
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,0,226
W02000087,2023,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,1,241
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,16_24,1,0,144
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,16_24,1,1,275
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,25_34,1,0,138
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,25_34,1,1,257
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,35_49,1,0,159
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,35_49,1,1,423
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,50_64,1,0,135
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,50_64,1,1,430
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,0,115
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,65_plus,1,1,254
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,16_24,2,0,157
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,16_24,2,1,219
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,25_34,2,0,209
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,25_34,2,1,291
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,35_49,2,0,232
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,35_49,2,1,477
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,50_64,2,0,172
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,50_64,2,1,425
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,0,226
W02000087,2025,2021,Wrexham 010,W06000006,Wrexham,65_plus,2,1,241
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,16_24,1,0,111
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,16_24,1,1,335
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,25_34,1,0,198
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,25_34,1,1,524
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,35_49,1,0,185
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,35_49,1,1,791
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,50_64,1,0,141
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,50_64,1,1,667
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,0,97
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,1,506
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,16_24,2,0,144
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,16_24,2,1,315
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,25_34,2,0,178
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,25_34,2,1,506
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,35_49,2,0,163
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,35_49,2,1,723
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,50_64,2,0,135
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,50_64,2,1,640
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,0,199
W02000088,2021,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,1,471
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,16_24,1,0,111
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,16_24,1,1,335
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,25_34,1,0,198
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,25_34,1,1,524
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,35_49,1,0,185
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,35_49,1,1,791
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,50_64,1,0,141
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,50_64,1,1,667
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,0,97
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,1,506
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,16_24,2,0,144
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,16_24,2,1,315
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,25_34,2,0,178
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,25_34,2,1,506
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,35_49,2,0,163
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,35_49,2,1,723
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,50_64,2,0,135
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,50_64,2,1,640
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,0,199
W02000088,2023,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,1,471
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,16_24,1,0,111
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,16_24,1,1,335
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,25_34,1,0,198
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,25_34,1,1,524
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,35_49,1,0,185
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,35_49,1,1,791
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,50_64,1,0,141
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,50_64,1,1,667
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,0,97
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,65_plus,1,1,506
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,16_24,2,0,144
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,16_24,2,1,315
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,25_34,2,0,178
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,25_34,2,1,506
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,35_49,2,0,163
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,35_49,2,1,723
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,50_64,2,0,135
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,50_64,2,1,640
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,0,199
W02000088,2025,2021,Wrexham 011,W06000006,Wrexham,65_plus,2,1,471
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,16_24,1,0,107
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,16_24,1,1,329
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,25_34,1,0,171
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,25_34,1,1,459
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,35_49,1,0,187
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,35_49,1,1,782
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,50_64,1,0,159
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,50_64,1,1,608
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,0,147
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,1,415
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,16_24,2,0,152
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,16_24,2,1,296
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,25_34,2,0,179
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,25_34,2,1,461
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,35_49,2,0,166
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,35_49,2,1,697
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,50_64,2,0,210
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,50_64,2,1,625
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,0,266
W02000089,2021,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,1,382
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,16_24,1,0,107
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,16_24,1,1,329
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,25_34,1,0,171
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,25_34,1,1,459
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,35_49,1,0,187
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,35_49,1,1,782
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,50_64,1,0,159
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,50_64,1,1,608
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,0,147
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,1,415
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,16_24,2,0,152
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,16_24,2,1,296
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,25_34,2,0,179
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,25_34,2,1,461
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,35_49,2,0,166
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,35_49,2,1,697
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,50_64,2,0,210
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,50_64,2,1,625
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,0,266
W02000089,2023,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,1,382
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,16_24,1,0,107
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,16_24,1,1,329
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,25_34,1,0,171
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,25_34,1,1,459
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,35_49,1,0,187
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,35_49,1,1,782
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,50_64,1,0,159
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,50_64,1,1,608
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,0,147
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,65_plus,1,1,415
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,16_24,2,0,152
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,16_24,2,1,296
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,25_34,2,0,179
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,25_34,2,1,461
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,35_49,2,0,166
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,35_49,2,1,697
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,50_64,2,0,210
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,50_64,2,1,625
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,0,266
W02000089,2025,2021,Wrexham 012,W06000006,Wrexham,65_plus,2,1,382
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,16_24,1,0,27
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,16_24,1,1,266
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,25_34,1,0,17
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,25_34,1,1,248
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,35_49,1,0,22
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,35_49,1,1,456
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,50_64,1,0,44
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,50_64,1,1,583
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,0,62
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,1,514
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,16_24,2,0,39
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,16_24,2,1,233
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,25_34,2,0,31
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,25_34,2,1,295
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,35_49,2,0,49
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,35_49,2,1,488
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,50_64,2,0,50
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,50_64,2,1,593
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,0,127
W02000090,2021,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,1,462
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,16_24,1,0,27
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,16_24,1,1,266
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,25_34,1,0,17
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,25_34,1,1,248
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,35_49,1,0,22
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,35_49,1,1,456
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,50_64,1,0,44
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,50_64,1,1,583
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,0,62
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,1,514
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,16_24,2,0,39
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,16_24,2,1,233
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,25_34,2,0,31
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,25_34,2,1,295
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,35_49,2,0,49
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,35_49,2,1,488
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,50_64,2,0,50
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,50_64,2,1,593
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,0,127
W02000090,2023,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,1,462
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,16_24,1,0,27
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,16_24,1,1,266
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,25_34,1,0,17
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,25_34,1,1,248
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,35_49,1,0,22
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,35_49,1,1,456
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,50_64,1,0,44
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,50_64,1,1,583
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,0,62
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,65_plus,1,1,514
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,16_24,2,0,39
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,16_24,2,1,233
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,25_34,2,0,31
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,25_34,2,1,295
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,35_49,2,0,49
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,35_49,2,1,488
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,50_64,2,0,50
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,50_64,2,1,593
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,0,127
W02000090,2025,2021,Wrexham 013,W06000006,Wrexham,65_plus,2,1,462
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,16_24,1,0,19
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,16_24,1,1,279
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,25_34,1,0,15
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,25_34,1,1,326
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,35_49,1,0,27
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,35_49,1,1,517
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,50_64,1,0,35
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,50_64,1,1,629
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,65_plus,1,0,91
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,65_plus,1,1,528
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,16_24,2,0,22
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,16_24,2,1,242
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,25_34,2,0,34
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,25_34,2,1,354
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,35_49,2,0,39
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,35_49,2,1,545
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,50_64,2,0,40
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,50_64,2,1,640
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,65_plus,2,0,176
W02000091,2021,2021,Wrexham 014,W06000006,Wrexham,65_plus,2,1,528
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,16_24,1,0,19
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,16_24,1,1,279
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,25_34,1,0,15
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,25_34,1,1,326
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,35_49,1,0,27
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,35_49,1,1,517
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,50_64,1,0,35
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,50_64,1,1,629
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,65_plus,1,0,91
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,65_plus,1,1,528
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,16_24,2,0,22
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,16_24,2,1,242
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,25_34,2,0,34
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,25_34,2,1,354
W02000091,2023,2021,Wrexham 014,W06000006,Wrexham,35_49,2,0,39
