area_id,time_id,msoa_name,n,direct_estimate,variance,adj_variance,inla,summer,diff
W02000224,2025,Bridgend 007,13,0,0,0.07479202193890655,0.04243374549521311,0.041556741247288545,8.770042479245635e-4
W02000225,2025,Bridgend 008,10,0.28250679011949603,0.04619303132698096,0.04619303132698096,0.03870659916175879,0.03741808404079435,0.0012885151209644369
W02000226,2025,Bridgend 009,12,0,0,0.07479202193890655,0.03811678188325254,0.03699821268103525,0.0011185692022172913
W02000227,2025,Bridgend 010,19,0.05848109116298291,0.0032700569681003012,0.0032700569681003012,0.03887285974653612,0.03813491549206202,7.379442544740988e-4
W02000228,2025,Bridgend 011,12,0.07207263098062257,0.005088615618253583,0.005088615618253583,0.05787325280617465,0.05790527500283391,-3.202219665926487e-5
W02000229,2025,Bridgend 012,15,0,0,0.07479202193890655,0.04149670932521333,0.04206974620250901,-5.730368772956795e-4
W02000230,2025,Bridgend 013,14,0.1464101254794437,0.017629471640252217,0.017629471640252217,0.0360320088463399,0.03552369074428727,5.083181020526309e-4
W02000231,2025,Bridgend 014,8,0.07183417284544649,0.005249337472107001,0.005249337472107001,0.040298889465141846,0.039769980155853,5.289093092888456e-4
W02000232,2025,Bridgend 015,9,0,0,0.07479202193890655,0.04256846532859738,0.042705953104863276,-1.3748777626589742e-4
W02000233,2025,Bridgend 016,13,0,0,0.07479202193890655,0.049410893918438566,0.049419670720273146,-8.776801834579906e-6
W02000234,2025,Bridgend 017,15,0,0,0.07479202193890655,0.05114257889690933,0.05136522364200984,-2.2264474510051008e-4
W02000235,2025,Bridgend 018,13,0,0,0.07479202193890655,0.022796862769579675,0.021890848245802667,9.06014523777008e-4
W02000236,2025,Bridgend 019,16,0,0,0.07479202193890655,0.027676793591150033,0.027389380414544875,2.8741317660515783e-4
W02000237,2025,Vale of Glamorgan 001,20,0.03299495021307682,0.001097711193830238,0.001097711193830238,0.03443360195642172,0.03389176038045933,5.418415759623901e-4
W02000238,2025,Vale of Glamorgan 002,12,0.06415583379282938,0.004148677944876356,0.004148677944876356,0.024575016535768438,0.025041283391341842,-4.662668555734037e-4
W02000239,2025,Vale of Glamorgan 003,15,0,0,0.07479202193890655,0.036743349134909904,0.036211991289484706,5.313578454251983e-4
W02000240,2025,Vale of Glamorgan 004,9,0.1448573720935013,0.017416149386593284,0.017416149386593284,0.04293692601931328,0.043290248319505356,-3.533223001920757e-4
W02000241,2025,Vale of Glamorgan 005,13,0,0,0.07479202193890655,0.03975590456087416,0.04025208963146553,-4.961850705913692e-4
W02000242,2025,Vale of Glamorgan 006,11,0,0,0.07479202193890655,0.030978362915624693,0.03070457803912669,2.737848764980018e-4
W02000243,2025,Vale of Glamorgan 007,11,0,0,0.07479202193890655,0.04677051592220518,0.04695485179708887,-1.8433587488369402e-4
W02000244,2025,Vale of Glamorgan 008,18,0,0,0.07479202193890655,0.03345136733589784,0.03338443151533637,6.693582056147007e-5
W02000245,2025,Vale of Glamorgan 009,16,0.1167767187903577,0.011720024639918215,0.011720024639918215,0.0488963072943248,0.04872946409529028,1.6684319903451789e-4
W02000246,2025,Vale of Glamorgan 010,13,0,0,0.07479202193890655,0.031599110438520685,0.031432182395260674,1.6692804326001037e-4
W02000247,2025,Vale of Glamorgan 011,18,0.0596274866203391,0.0034269971098185394,0.0034269971098185394,0.034862903617555806,0.03348265447545568,0.0013802491421001234
W02000248,2025,Vale of Glamorgan 012,19,0.07073787693267697,0.004683194812641927,0.004683194812641927,0.0566414583392355,0.057133763303690605,-4.92304964455105e-4
W02000249,2025,Vale of Glamorgan 013,13,0.3151517375304732,0.021788032369315702,0.021788032369315702,0.046596396580276624,0.04747365332063798,-8.772567403613554e-4
W02000250,2025,Vale of Glamorgan 014,13,0,0,0.07479202193890655,0.043710238042921803,0.04361740609946356,9.283194345824364e-5
W02000251,2025,Vale of Glamorgan 015,18,0.09791487836760734,0.004642853406422938,0.004642853406422938,0.042995352674913244,0.04337731131660903,-3.8195864169578847e-4
W02000252,2025,Rhondda Cynon Taf 001,5,0,0,0.07479202193890655,0.031161133389978033,0.031009975717062092,1.511576729159407e-4
W02000253,2025,Rhondda Cynon Taf 002,7,0,0,0.07479202193890655,0.035639498582238284,0.03573091282123368,-9.141423899539786e-5
W02000254,2025,Rhondda Cynon Taf 003,6,0,0,0.07479202193890655,0.035833046070101064,0.03520042180131742,6.326242687836464e-4
W02000255,2025,Rhondda Cynon Taf 004,6,0,0,0.07479202193890655,0.03468189313626074,0.03476832441300168,-8.643127674094059e-5
W02000256,2025,Rhondda Cynon Taf 005,8,0,0,0.07479202193890655,0.03729717244237967,0.036226024809261057,0.0010711476331186146
W02000257,2025,Rhondda Cynon Taf 006,7,0,0,0.07479202193890655,0.03454228927004574,0.03382495905217761,7.173302178681285e-4
W02000258,2025,Rhondda Cynon Taf 007,8,0.1835071450253025,0.02670266284096593,0.02670266284096593,0.030049369147165408,0.029064346482723973,9.850226644414345e-4
W02000259,2025,Rhondda Cynon Taf 008,5,0,0,0.07479202193890655,0.03848365727262091,0.03840071978857354,8.293748404736984e-5
W02000260,2025,Rhondda Cynon Taf 009,4,0.372965428737721,0.07479202193890655,0.07479202193890655,0.029544015665186812,0.028843453318306768,7.005623468800438e-4
W02000261,2025,Rhondda Cynon Taf 010,14,0.045296965724577386,0.002061615559570713,0.002061615559570713,0.03388025463120798,0.03395835735160832,-7.810272040034011e-5
W02000262,2025,Rhondda Cynon Taf 011,12,0,0,0.07479202193890655,0.03673210273905851,0.03727340646096688,-5.413037219083663e-4
W02000263,2025,Rhondda Cynon Taf 012,8,0,0,0.07479202193890655,0.04082065174660648,0.04060252060911219,2.1813113749429014e-4
W02000264,2025,Rhondda Cynon Taf 013,10,0.04494464590020504,0.0020929666188328998,0.0020929666188328998,0.03746621709649104,0.036347287864890616,0.001118929231600424
W02000265,2025,Rhondda Cynon Taf 014,9,0,0,0.07479202193890655,0.03635479917623003,0.03564209810294073,7.127010732893013e-4
W02000266,2025,Rhondda Cynon Taf 015,9,0,0,0.07479202193890655,0.038236337614307205,0.039154808492979774,-9.184708786725698e-4
W02000267,2025,Rhondda Cynon Taf 016,4,0,0,0.07479202193890655,0.03860073465271564,0.03798689478192895,6.138398707866907e-4
W02000268,2025,Rhondda Cynon Taf 017,11,0.030777319895560595,0.001020827248197679,0.001020827248197679,0.035448041359943214,0.03515657759717265,2.9146376277056074e-4
W02000269,2025,Rhondda Cynon Taf 018,7,0,0,0.07479202193890655,0.03774172861818135,0.03676155181485817,9.80176803323178e-4
W02000270,2025,Rhondda Cynon Taf 019,4,0,0,0.07479202193890655,0.03981012677240493,0.04087890883771012,-0.001068782065305189
W02000271,2025,Rhondda Cynon Taf 020,6,0.07951487718834524,0.00692752292892289,0.00692752292892289,0.037209431067190386,0.035133118767366245,0.0020763122998241415
W02000272,2025,Rhondda Cynon Taf 021,8,0.12102535306222087,0.01346208863778119,0.01346208863778119,0.03837427792079803,0.0381760235519117,1.9825436888633308e-4
W02000273,2025,Rhondda Cynon Taf 022,7,0,0,0.07479202193890655,0.053760051130315435,0.05385947942127628,-9.942829096084432e-5
W02000274,2025,Rhondda Cynon Taf 023,7,0.18878885681428406,0.028438505385034805,0.028438505385034805,0.041954298154857156,0.04150016758152507,0.00045413057333208717
W02000275,2025,Rhondda Cynon Taf 024,8,0,0,0.07479202193890655,0.037990093230410006,0.03741746774514995,5.726254852600546e-4
W02000276,2025,Rhondda Cynon Taf 025,10,0.08958261461549491,0.007545075036506737,0.007545075036506737,0.03725074481983903,0.03668263779640775,5.681070234312829e-4
W02000277,2025,Rhondda Cynon Taf 026,6,0,0,0.07479202193890655,0.03564428480631805,0.03528056234378426,3.6372246253379287e-4
W02000278,2025,Rhondda Cynon Taf 027,8,0.29019637320776104,0.035326501554663006,0.035326501554663006,0.04556445093810663,0.04590994001929578,-3.454890811891431e-4
W02000279,2025,Rhondda Cynon Taf 028,11,0,0,0.07479202193890655,0.045911463869083874,0.044723760428581456,0.0011877034405024176
W02000280,2025,Rhondda Cynon Taf 029,6,0,0,0.07479202193890655,0.0468395043327768,0.04687854948627564,-3.904515349884008e-5
W02000281,2025,Rhondda Cynon Taf 030,11,0.10268536105479557,0.009488590892008058,0.009488590892008058,0.035800113363149734,0.035376184386107144,4.239289770425897e-4
W02000282,2025,Rhondda Cynon Taf 031,5,0,0,0.07479202193890655,0.04242820357443637,0.042474043392801863,-4.5839818365492335e-5
W02000284,2025,Merthyr Tydfil 002,30,0.07662753602614975,0.0029131988219726276,0.0029131988219726276,0.03921507178424217,0.038758101679990824,4.5697010425134466e-4
W02000285,2025,Merthyr Tydfil 003,22,0.02592549616654297,6.794967840329848e-4,6.794967840329848e-4,0.036589330424083924,0.0361853957072495,4.039347168344268e-4
W02000286,2025,Merthyr Tydfil 004,16,0,0,0.07479202193890655,0.03445041168616788,0.034336696698695574,1.1371498747230618e-4
W02000287,2025,Merthyr Tydfil 005,19,0.07818534734615408,0.0031797815227670384,0.0031797815227670384,0.03980871869802798,0.04072031705040098,-9.115983523729984e-4
W02000288,2025,Merthyr Tydfil 006,32,0.06759886661755571,0.0024032233821080612,0.0024032233821080612,0.0340211381307467,0.03434466009917601,-3.235219684293092e-4
W02000289,2025,Merthyr Tydfil 007,32,0.2616029766464976,0.013834622409649631,0.013834622409649631,0.04063894727003152,0.04045594762852165,1.829996415098692e-4
W02000290,2025,Caerphilly 001,7,0.12914368012326416,0.015622803029404015,0.015622803029404015,0.033097784607784696,0.03234552718628203,7.522574215026653e-4
W02000291,2025,Caerphilly 002,5,0,0,0.07479202193890655,0.03443960859643407,0.03362644011562942,8.131684808046491e-4
W02000292,2025,Caerphilly 003,9,0,0,0.07479202193890655,0.037178154158430635,0.037754835917043005,-5.766817586123699e-4
W02000293,2025,Caerphilly 004,6,0,0,0.07479202193890655,0.03751566187638824,0.037423393873062864,9.226800332537421e-5
W02000294,2025,Caerphilly 005,14,0.09479690215287191,0.008168299199631317,0.008168299199631317,0.032982155181813896,0.03340223678194956,-4.200816001356661e-4
W02000295,2025,Caerphilly 006,7,0,0,0.07479202193890655,0.039770398013935074,0.04060176586632866,-8.313678523935858e-4
W02000296,2025,Caerphilly 007,8,0.07681844747274189,0.005923746592062732,0.005923746592062732,0.03982319065884971,0.04004004660187353,-2.1685594302382066e-4
W02000297,2025,Caerphilly 008,8,0.020509995320708425,4.833395336142721e-4,4.833395336142721e-4,0.03785036981686582,0.03745349487822469,3.9687493864112855e-4
W02000298,2025,Caerphilly 009,10,0,0,0.07479202193890655,0.042016860740711946,0.04209509539931714,-7.823465860519463e-5
W02000299,2025,Caerphilly 010,7,0,0,0.07479202193890655,0.03513671716866867,0.034536645474922155,6.000716937465123e-4
W02000300,2025,Caerphilly 011,5,0,0,0.07479202193890655,0.03778147467114226,0.03734172287482486,4.39751796317403e-4
W02000301,2025,Caerphilly 012,9,0.044161521111563275,0.0021653401572206826,0.0021653401572206826,0.044298026184115366,0.04339962518784224,8.984009962731271e-4
W02000302,2025,Caerphilly 013,12,0.0314265350622372,0.0010686353026112037,0.0010686353026112037,0.0372160795988385,0.03694355923186826,2.7252036697023724e-4
W02000303,2025,Caerphilly 014,11,0,0,0.07479202193890655,0.04176945728914931,0.04069672388186248,0.0010727334072868286
W02000304,2025,Caerphilly 015,7,0,0,0.07479202193890655,0.03820659555808402,0.037529028275019055,6.775672830649643e-4
W02000305,2025,Caerphilly 016,6,0,0,0.07479202193890655,0.040876998280592755,0.04048713948292963,3.898587976631229e-4
W02000306,2025,Caerphilly 017,10,0,0,0.07479202193890655,0.033332126206033194,0.03439356683933955,-0.0010614406333063556
W02000307,2025,Caerphilly 018,10,0,0,0.07479202193890655,0.04093982960719849,0.040832358096811044,1.0747151038744546e-4
W02000308,2025,Caerphilly 019,10,0,0,0.07479202193890655,0.040038064821573315,0.039851113789385294,1.8695103218802078e-4
W02000309,2025,Caerphilly 020,9,0,0,0.07479202193890655,0.034604528603775185,0.034347347933455806,2.571806703193791e-4
W02000310,2025,Caerphilly 021,11,0,0,0.07479202193890655,0.036726941074184026,0.03642717629609741,2.9976477808661695e-4
W02000311,2025,Caerphilly 022,8,0.05899856156677649,0.003761920912173069,0.003761920912173069,0.0417263726936174,0.04149205683312541,2.34315860491989e-4
W02000312,2025,Caerphilly 023,9,0,0,0.07479202193890655,0.041112663051612985,0.041653506707175686,-5.408436555627005e-4
W02000313,2025,Caerphilly 024,6,0,0,0.07479202193890655,0.04116695997006262,0.041374076088159836,-2.0711611809721975e-4
W02000314,2025,Blaenau Gwent 001,27,0,0,0.07479202193890655,0.03391302204543121,0.03264680301435046,0.001266219031080748
W02000315,2025,Blaenau Gwent 002,12,0,0,0.07479202193890655,0.03397219663379814,0.03231723050368834,0.0016549661301097987
W02000316,2025,Blaenau Gwent 003,22,0.041311955855826386,0.0016775272305463054,0.0016775272305463054,0.03416057550180362,0.03385142639623309,3.0914910557052616e-4
W02000317,2025,Blaenau Gwent 004,23,0,0,0.07479202193890655,0.03910678105514126,0.03872267174372282,3.841093114184402e-4
W02000318,2025,Blaenau Gwent 005,19,0.1107561007057057,0.005701888932761922,0.005701888932761922,0.037322745586789115,0.03658945065770148,7.332949290876356e-4
W02000319,2025,Blaenau Gwent 006,23,0,0,0.07479202193890655,0.03532954091831206,0.03504912715007636,2.8041376823569747e-4
W02000320,2025,Blaenau Gwent 007,17,0,0,0.07479202193890655,0.03805203074392408,0.03798487335675089,6.715738717319453e-5
W02000321,2025,Blaenau Gwent 008,23,0,0,0.07479202193890655,0.03438955244293508,0.03425146963463233,1.3808280830274883e-4
W02000322,2025,Blaenau Gwent 009,17,0.07439244023293175,0.005236269416521719,0.005236269416521719,0.03669065806000188,0.03558084287814473,0.0011098151818571475
W02000323,2025,Torfaen 001,16,0.1673449155592207,0.02121101408975733,0.02121101408975733,0.03702893730520812,0.03676411990684547,2.6481739836264895e-4
W02000324,2025,Torfaen 002,14,0,0,0.07479202193890655,0.03794515090743788,0.037945385877964505,-2.349705266260771e-7
W02000325,2025,Torfaen 003,14,0,0,0.07479202193890655,0.04003822157398151,0.04005353668218474,-1.5315108203232952e-5
W02000326,2025,Torfaen 004,12,0,0,0.07479202193890655,0.03501473097749663,0.034898102581481044,1.1662839601558894e-4
W02000327,2025,Torfaen 005,20,0,0,0.07479202193890655,0.028622070824479585,0.02828654671114668,3.355241133329058e-4
W02000328,2025,Torfaen 006,17,0,0,0.07479202193890655,0.04234690056165377,0.04224952152249729,9.737903915648521e-5
W02000329,2025,Torfaen 007,21,0,0,0.07479202193890655,0.03928709282104917,0.03948999343605239,-2.0290061500322087e-4
W02000330,2025,Torfaen 008,16,0.01332074880698912,1.904244216469493e-4,1.904244216469493e-4,0.028176389199237078,0.0273451397811607,8.312494180763783e-4
W02000331,2025,Torfaen 009,18,0.14960598510964573,0.017589252679901347,0.017589252679901347,0.049618707055196505,0.04928889869966963,3.298083555268727e-4
W02000332,2025,Torfaen 010,24,0,0,0.07479202193890655,0.03704433833403154,0.03670702791511897,3.373104189125717e-4
W02000333,2025,Torfaen 011,21,0.05493737990494775,0.0028876036672904294,0.0028876036672904294,0.041806567083770715,0.04080787755986864,9.986895239020785e-4
W02000334,2025,Torfaen 012,15,0.10152552706692189,0.009079433187892458,0.009079433187892458,0.03857369572315731,0.03865356172177055,-7.986599861323912e-5
W02000335,2025,Torfaen 013,16,0,0,0.07479202193890655,0.035444054045680864,0.034691625290332706,7.524287553481585e-4
W02000336,2025,Monmouthshire 001,34,0,0,0.07479202193890655,0.02367566266315384,0.02322500937418134,4.5065328897250095e-4
W02000337,2025,Monmouthshire 002,26,0.07652570355924396,0.002832660310234071,0.002832660310234071,0.03888658449366622,0.03822152557209085,6.650589215753677e-4
W02000338,2025,Monmouthshire 003,25,0.018197012236512447,3.414497685947275e-4,3.414497685947275e-4,0.027378705711453677,0.026483241928231635,8.954637832220419e-4
W02000339,2025,Monmouthshire 004,26,0,0,0.07479202193890655,0.029062592326602178,0.027154806308609343,0.0019077860179928345
W02000340,2025,Monmouthshire 005,16,0,0,0.07479202193890655,0.027559389527203843,0.02672528265084909,8.341068763547538e-4
W02000341,2025,Monmouthshire 006,29,0,0,0.07479202193890655,0.028812969052481117,0.02912532710435203,-3.123580518709125e-4
W02000342,2025,Monmouthshire 007,16,0.0864006320826495,0.0038526052260398,0.0038526052260398,0.03015329579885386,0.030147959522868653,5.336275985208527e-6
W02000343,2025,Monmouthshire 008,16,0,0,0.07479202193890655,0.03930459757431894,0.0403787901989762,-0.001074192624657258
W02000344,2025,Monmouthshire 009,21,0.09349921206224143,0.005825912320302069,0.005825912320302069,0.03371342596826324,0.034426487282236115,-7.130613139728764e-4
W02000345,2025,Monmouthshire 010,19,0,0,0.07479202193890655,0.03476043298855654,0.03512765577709766,-3.6722278854111473e-4
W02000346,2025,Monmouthshire 011,24,0.016494613608538086,2.8022897583731535e-4,2.8022897583731535e-4,0.038157472265280906,0.03860051315168123,-4.4304088640032685e-4
W02000347,2025,Newport 001,18,0.04564497497763991,0.002064499986228287,0.002064499986228287,0.03201738566768746,0.032520079237777624,-5.026935700901611e-4
W02000348,2025,Newport 002,9,0,0,0.07479202193890655,0.037590114251909904,0.03822558551933004,-6.354712674201332e-4
W02000349,2025,Newport 003,20,0,0,0.07479202193890655,0.038482196705001866,0.03825903450622147,2.231621987803939e-4
W02000350,2025,Newport 004,12,0.1931215982247358,0.02760198474752334,0.02760198474752334,0.04245151375828417,0.04315876807716953,-7.0725431888536e-4
W02000351,2025,Newport 005,10,0,0,0.07479202193890655,0.04277942639640328,0.04396537689258075,-0.0011859504961774722
W02000352,2025,Newport 006,15,0,0,0.07479202193890655,0.044441422075323304,0.04447221763169545,-3.079555637214293e-5
W02000353,2025,Newport 007,6,0,0,0.07479202193890655,0.05076706232225274,0.0527398080464741,-0.0019727457242213614
W02000354,2025,Newport 008,8,0,0,0.07479202193890655,0.0367697068923213,0.03630425052032799,4.654563719933072e-4
W02000355,2025,Newport 009,11,0,0,0.07479202193890655,0.04335798055427844,0.04332770722482998,3.0273329448458897e-5
W02000356,2025,Newport 010,11,0.1375688723671366,0.016121212889531413,0.016121212889531413,0.039078244954907686,0.039310369361813736,-2.3212440690605074e-4
W02000357,2025,Newport 011,15,0,0,0.07479202193890655,0.05856402146700514,0.060527347736068535,-0.001963326269063398
W02000358,2025,Newport 012,7,0,0,0.07479202193890655,0.039695045111818254,0.03863279706219443,0.0010622480496238276
W02000359,2025,Newport 013,16,0,0,0.07479202193890655,0.06456534595121394,0.0665487861127435,-0.0019834401615295566
W02000360,2025,Newport 014,18,0,0,0.07479202193890655,0.04165697702163887,0.041166039719839516,4.909373017993532e-4
W02000361,2025,Newport 015,9,0,0,0.07479202193890655,0.04161348062554033,0.041565941437231024,4.753918830930487e-5
W02000362,2025,Newport 016,9,0,0,0.07479202193890655,0.04408416382227042,0.04321456318401307,8.696006382573479e-4
W02000363,2025,Newport 017,18,0,0,0.07479202193890655,0.0344934115954381,0.03472133885699083,-2.279272615527267e-4
W02000364,2025,Newport 018,17,0,0,0.07479202193890655,0.048401905859728304,0.047366903550393434,0.0010350023093348704
W02000365,2025,Newport 019,8,0,0,0.07479202193890655,0.04991384518331706,0.049428509644096015,4.853355392210462e-4
W02000366,2025,Newport 020,13,0,0,0.07479202193890655,0.043144670233608386,0.043088066089860835,5.660414374755035e-5
W02000367,2025,Cardiff 001,6,0,0,0.07479202193890655,0.034038023215299154,0.033374244900632254,6.637783146669005e-4
W02000368,2025,Cardiff 002,12,0.12193376846192051,0.01303352361891242,0.01303352361891242,0.052605062252983316,0.05317683528249893,-5.717730295156168e-4
W02000369,2025,Cardiff 003,10,0,0,0.07479202193890655,0.05861917578054787,0.05902033526154323,-4.0115948099535975e-4
W02000370,2025,Cardiff 004,4,0,0,0.07479202193890655,0.027469154384479867,0.026459718452798493,0.001009435931681374
W02000371,2025,Cardiff 005,10,0,0,0.07479202193890655,0.03969574398235212,0.04052558615321556,-8.298421708634388e-4
W02000372,2025,Cardiff 006,10,0.18076974748478322,0.015297409407094124,0.015297409407094124,0.04329542687630315,0.042824854928713234,4.705719475899192e-4
W02000373,2025,Cardiff 007,14,0.07165943205597675,0.004967713283558554,0.004967713283558554,0.04809225771130153,0.04859416961183397,-5.01911900532441e-4
W02000374,2025,Cardiff 008,9,0,0,0.07479202193890655,0.04031987041130568,0.04102504383847409,-7.051734271684151e-4
W02000375,2025,Cardiff 009,8,0.27139352910701303,0.04559455259593187,0.04559455259593187,0.05247847792000709,0.053294994848446194,-8.165169284391066e-4
W02000376,2025,Cardiff 010,10,0,0,0.07479202193890655,0.03716877162297935,0.03670709569392389,4.6167592905545923e-4
W02000377,2025,Cardiff 011,11,0,0,0.07479202193890655,0.05035694467084775,0.04996528192896141,3.91662741886345e-4
W02000378,2025,Cardiff 012,7,0.10574992853048226,0.011136867860672783,0.011136867860672783,0.04472469382493747,0.045354946821040736,-6.302529961032671e-4
W02000379,2025,Cardiff 013,9,0.2701890564282451,0.02980021967696311,0.02980021967696311,0.05588841906535783,0.05744530196819206,-0.0015568829028342265
W02000380,2025,Cardiff 014,8,0,0,0.07479202193890655,0.03999273615277297,0.039063716970320204,9.290191824527644e-4
W02000381,2025,Cardiff 015,14,0.12956175159137706,0.008859752406213287,0.008859752406213287,0.042748772722678435,0.043105484898465274,-3.5671217578683856e-4
W02000382,2025,Cardiff 016,14,0.05676600005133566,0.0032430889337095896,0.0032430889337095896,0.046042560380349234,0.0478641797609385,-0.001821619380589265
W02000383,2025,Cardiff 017,8,0,0,0.07479202193890655,0.0509980705678651,0.052406584602772976,-0.0014085140349078748
W02000384,2025,Cardiff 018,10,0,0,0.07479202193890655,0.042134329234570965,0.042350109823952424,-2.1578058938145905e-4
W02000385,2025,Cardiff 019,12,0.04869950215947111,0.002381762519934173,0.002381762519934173,0.04812707272220594,0.04944213975055458,-0.001315067028348639
W02000386,2025,Cardiff 020,14,0,0,0.07479202193890655,0.03860825771976358,0.03851765013852756,9.060758123602408e-5
W02000387,2025,Cardiff 021,11,0,0,0.07479202193890655,0.0512794031286382,0.05252864716297767,-0.0012492440343394723
W02000388,2025,Cardiff 022,12,0,0,0.07479202193890655,0.0390970483567273,0.04046504684236515,-0.0013679984856378447
W02000389,2025,Cardiff 023,14,0,0,0.07479202193890655,0.049594262693923634,0.04994497440940582,-3.50711715482184e-4
W02000390,2025,Cardiff 024,15,0,0,0.07479202193890655,0.042456963568050544,0.042890596498599574,-4.3363293054902996e-4
W02000391,2025,Cardiff 025,9,0,0,0.07479202193890655,0.08944532453803249,0.09102552868774763,-0.0015802041497151448
W02000392,2025,Cardiff 026,7,0.13255745431994895,0.017149252489884498,0.017149252489884498,0.04303090091558831,0.04417451252821003,-0.00114361161262172
W02000393,2025,Cardiff 027,15,0.14436253916542102,0.016851934822103978,0.016851934822103978,0.04944044832683489,0.04965859001502103,-2.181416881861381e-4
W02000394,2025,Cardiff 028,10,0,0,0.07479202193890655,0.1000919654723,0.10174178080149673,-0.0016498153291967382
W02000395,2025,Cardiff 029,7,0,0,0.07479202193890655,0.050539767548216354,0.05023663784810703,3.031297001093239e-4
W02000396,2025,Cardiff 030,7,0,0,0.07479202193890655,0.08331111676905496,0.08538679367197348,-0.0020756769029185163
W02000397,2025,Cardiff 031,10,0.04505550320170703,0.0021331773452560295,0.0021331773452560295,0.04324198468624181,0.044203350411289546,-9.613657250477359e-4
W02000398,2025,Cardiff 032,12,0.209119616445308,0.03142118815749294,0.03142118815749294,0.09089216038403278,0.09198445204024726,-0.0010922916562144808
W02000399,2025,Cardiff 033,9,0,0,0.07479202193890655,0.07923990123965581,0.08037070336184116,-0.0011308021221853454
W02000400,2025,Cardiff 034,10,0.11443183680590295,0.012649127551039554,0.012649127551039554,0.050960886759704234,0.05134849960816094,-3.876128484567032e-4
W02000401,2025,Cardiff 035,16,0.16768536365881032,0.01673051847936752,0.01673051847936752,0.0539588508120309,0.05600992290155697,-0.002051072089526075
W02000402,2025,Cardiff 036,9,0,0,0.07479202193890655,0.07910705620853742,0.0809528783730636,-0.0018458221645261813
W02000403,2025,Cardiff 037,10,0,0,0.07479202193890655,0.050021297094779656,0.05108498350223375,-0.0010636864074540925
W02000404,2025,Cardiff 038,11,0.2729301838262963,0.027830438738314922,0.027830438738314922,0.04841342022566368,0.04864108817977222,-2.2766795410853607e-4
W02000405,2025,Cardiff 039,12,0,0,0.07479202193890655,0.05412053059579931,0.053385269368902914,7.352612268963984e-4
W02000406,2025,Cardiff 040,12,0.06915928582967376,0.0027114796293728127,0.0027114796293728127,0.05550371226914204,0.056950592425983625,-0.001446880156841586
W02000407,2025,Cardiff 041,4,0,0,0.07479202193890655,0.044750000514242626,0.04363854896534948,0.0011114515488931456
W02000408,2025,Cardiff 042,11,0.03611261512652058,0.0013554310504689652,0.0013554310504689652,0.06558931601014271,0.06701923624401898,-0.0014299202338762668
W02000409,2025,Cardiff 043,12,0.06363479570044832,0.004007124565992973,0.004007124565992973,0.04586509968752785,0.044585900394093346,0.0012791992934345006
W02000410,2025,Cardiff 044,13,0.22211963346845814,0.0216084172999832,0.0216084172999832,0.0745655782148037,0.07689988126656991,-0.0023343030517662122
W02000411,2025,Cardiff 045,13,0,0,0.07479202193890655,0.04979910692367549,0.04941840401255305,3.80702911122445e-4
W02000412,2025,Cardiff 046,14,0.07517513125728101,0.005414095996763831,0.005414095996763831,0.05152495402593067,0.05167944798632666,-1.544939603959905e-4
W02000414,2025,Powys 020,26,0.02692761658604264,7.230288456275293e-4,7.230288456275293e-4,0.02902216696915364,0.028360349528032167,6.618174411214747e-4
W02000415,2025,Merthyr Tydfil 008,32,0.07540262003601914,0.0019756858652994857,0.0019756858652994857,0.035059309887968446,0.034075334286347785,9.83975601620661e-4
W02000416,2025,Powys 021,25,0.012610472729314546,1.6438370479121458e-4,1.6438370479121458e-4,0.02614975514883575,0.025934772150212778,2.149829986229715e-4
W02000417,2025,Neath Port Talbot 020,13,0,0,0.07479202193890655,0.03704755057938436,0.03673007413244557,3.174764469387886e-4
W02000418,2025,Carmarthenshire 027,11,0,0,0.07479202193890655,0.029628778168999795,0.02964574682901685,-1.696866001705405e-5
W02000419,2025,Denbighshire 017,13,0,0,0.07479202193890655,0.03823497993133609,0.03887472463120037,-6.397446998642822e-4
W02000421,2025,Ceredigion 011,25,0.05967554438557314,0.001762615379198844,0.001762615379198844,0.030289646941330284,0.029488370073549323,8.012768677809617e-4
W02000422,2025,Cardiff 048,10,0.2562992155511787,0.02361758145404687,0.02361758145404687,0.06475563142995586,0.06460246821751486,1.5316321244099318e-4
W02000423,2025,Cardiff 049,11,0.09134367967570546,0.007988429540407477,0.007988429540407477,0.06195464842053517,0.06216707493291659,-2.1242651238141674e-4
W02000424,2025,Wrexham 021,11,0.04243708752218207,0.0019201318555020497,0.0019201318555020497,0.028078761889980767,0.028162518759916863,-8.375686993609618e-5
W02000425,2025,Wrexham 022,10,0.20200319657606383,0.015430792500374088,0.015430792500374088,0.0418176273562801,0.042594866035683306,-7.772386794032068e-4
W02000426,2025,Wrexham 023,11,0,0,0.07479202193890655,0.03524769368086221,0.0360548640279235,-8.071703470612923e-4
W02000427,2025,Neath Port Talbot 021,17,0,0,0.07479202193890655,0.034084321797030546,0.033720283696871405,3.6403810015914195e-4
W02000428,2025,Swansea 032,4,0,0,0.07479202193890655,0.03677334188443894,0.03700441125216469,-2.3106936772575304e-4
