area_id,msoa_name,time_id,n,direct_estimate,variance,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000307,Caerphilly 018,2021,7,0.4320452407582359,0.03625548987556307,0.14823084600749625,0.0017844749720060222,0.06638847000842567,0.2323914309204828,0.16600296091205713
W02000308,Caerphilly 019,2021,7,0,0,0.1021577148760716,0.0014600020739770241,0.026961101230069895,0.1770844949904034,0.1501233937603335
W02000309,Caerphilly 020,2021,7,0,0,0.13413873646211077,0.001673884120447361,0.054536500072796174,0.21533451518255056,0.1607980151097544
W02000310,Caerphilly 021,2021,7,0,0,0.12455739681663905,0.0018417665629938218,0.040630393353375704,0.20942072435247364,0.16879033099909793
W02000311,Caerphilly 022,2021,2,0,0,0.10238545219262427,0.0013198577941826077,0.030726920815734138,0.17339212019224556,0.14266519937651143
W02000312,Caerphilly 023,2021,5,0.3425450280076635,0.04832520891100893,0.1287645198114275,0.0019218511904631373,0.04307237697974631,0.2154741227977044,0.17240174581795809
W02000313,Caerphilly 024,2021,3,0,0,0.12766697450083575,0.0019522562640004357,0.0411333187630203,0.21491214715171364,0.17377882838869335
W02000314,Blaenau Gwent 001,2021,11,0,0,0.09574860795334349,0.00159726641513918,0.017506398625759645,0.17454101409615502,0.15703461547039538
W02000315,Blaenau Gwent 002,2021,5,0,0,0.05109127158555173,5.599406473316645e-4,0.004544607356641403,0.0973629600606653,0.0928183527040239
W02000316,Blaenau Gwent 003,2021,8,0,0,0.10886649425717336,0.0015756960136236713,0.031334930695580965,0.18732352082502834,0.15598859012944738
W02000317,Blaenau Gwent 004,2021,13,0.07684608211718354,0.0055712179983515,0.11148596856096527,0.0013835530923646602,0.03889676445004972,0.18497481520189854,0.14607805075184882
W02000318,Blaenau Gwent 005,2021,13,0.09591177864401844,0.00500803683223185,0.07272965883181687,7.653243354239104e-4,0.018359628792100666,0.12690218479259208,0.10854255600049141
W02000319,Blaenau Gwent 006,2021,7,0.3324055890215195,0.03546240437466064,0.11345493201550147,0.0014424168069854095,0.03927714352916942,0.18847466075220945,0.14919751722304003
W02000320,Blaenau Gwent 007,2021,10,0,0,0.11148294494755519,0.0016896355441685296,0.031375702185335155,0.19295356552017567,0.16157786333484053
W02000321,Blaenau Gwent 008,2021,13,0.1427824828460426,0.01653797436940841,0.10070879017143654,0.0017728403846402863,0.018285788133518832,0.1838232533716829,0.16553746523816407
W02000322,Blaenau Gwent 009,2021,12,0.27964622072196255,0.02017118479351907,0.12102419156790084,0.0015143089217454098,0.04525582551772031,0.1980933671346986,0.1528375416169783
W02000323,Torfaen 001,2021,3,0,0,0.06029679621042503,8.020673107719541e-4,0.004526256939995178,0.1156472957893183,0.11112103884932312
W02000324,Torfaen 002,2021,8,0.14659302990796735,0.01220798597388092,0.09332427155321704,0.0013014598789943975,0.022705288016156025,0.16438655836894622,0.1416812703527902
W02000325,Torfaen 003,2021,7,0.14780344870627912,0.01885439370001807,0.10985876892965683,0.0015830975103926744,0.03208595284804888,0.18839633561374508,0.1563103827656962
W02000326,Torfaen 004,2021,8,0,0,0.07311122667118078,9.264679163045585e-4,0.01317324938793342,0.13262322839217597,0.11944997900424255
W02000327,Torfaen 005,2021,7,0,0,0.05225885536106416,6.488951605057502e-4,0.0021512519433902477,0.1020782455686324,0.09992699362524216
W02000328,Torfaen 006,2021,6,0.13336829110225745,0.01636135473065036,0.08653556013842147,0.0011924922813194225,0.01870742157610969,0.15426136971686566,0.13555394814075597
W02000329,Torfaen 007,2021,9,0.07459865787870286,0.00544087502413176,0.11101651962950407,0.001298609821866397,0.04046574412198117,0.18196730094015687,0.1415015568181757
W02000330,Torfaen 008,2021,6,0,0,0.1124988446634119,0.0018615535685635558,0.028491111548289386,0.19812170413600716,0.1696305925877178
W02000331,Torfaen 009,2021,5,0,0,0.13476278835946306,0.0020454995384385534,0.046661204069140746,0.2243970546600333,0.17773585059089253
W02000332,Torfaen 010,2021,10,0,0,0.08322984991056293,9.444158260320723e-4,0.022690847736486018,0.14328620681115214,0.12059535907466612
W02000333,Torfaen 011,2021,14,0,0,0.10437762341289847,0.0019119271111580226,0.018738167893643756,0.19067906417120295,0.1719408962775592
W02000334,Torfaen 012,2021,3,0.43663510383048343,0.09292600955045602,0.120832286824391,0.001648036636015234,0.041854103589408484,0.2013877114509784,0.1595336078615699
W02000335,Torfaen 013,2021,7,0.06905700055019381,0.00495079082797615,0.09472228511603702,0.0013976525387404907,0.02129372549859114,0.1681553299105198,0.14686160441192864
W02000336,Monmouthshire 001,2021,5,0,0,0.04103800607102254,3.9822624673665433e-4,0.0018012186723416895,0.0800685190175538,0.0782673003452121
W02000337,Monmouthshire 002,2021,12,0.0664034393909624,0.00464130879896362,0.09897295312320503,9.527540171494764e-4,0.03829922287068587,0.15941985350657534,0.12112063063588946
W02000338,Monmouthshire 003,2021,7,0.08117764504973123,0.00683891887556973,0.10975374304513263,0.00141402882028791,0.036495820261287504,0.1841887839346203,0.1476929636733328
W02000339,Monmouthshire 004,2021,22,0.0805840494703497,0.00235258584608737,0.10295479269538664,0.0010526704668970231,0.03930065524786157,0.166635738598653,0.1273350833507914
W02000340,Monmouthshire 005,2021,5,0.2493855064044002,0.04461862826729217,0.09553452893053753,9.308169846338183e-4,0.0356373467009334,0.15535726244923356,0.11971991574830015
W02000341,Monmouthshire 006,2021,8,0.05331547271456603,0.0029665693676985,0.04875432853819913,3.685309654439987e-4,0.011028177104571782,0.08632141455105724,0.07529323744648546
W02000342,Monmouthshire 007,2021,9,0,0,0.1153954590353241,0.0018498283733387971,0.03145329055423808,0.2004790882581206,0.16902579770388254
W02000343,Monmouthshire 008,2021,16,0,0,0.09910583884486523,0.001367511498936224,0.02642285887267007,0.17161740720829793,0.14519454833562787
W02000344,Monmouthshire 009,2021,9,0.15467507421381077,0.0150305474461935,0.1168963683379934,0.0016502703675558112,0.03774231452916764,0.19734120187871446,0.1595988873495468
W02000345,Monmouthshire 010,2021,12,0.2752911092516351,0.01877852125088854,0.13670443790133735,0.0016437559945874094,0.05781097105998151,0.2170287948076312,0.1592178237476497
W02000346,Monmouthshire 011,2021,9,0,0,0.11576367104132436,0.0016687943458968126,0.03592312774653847,0.19639565557755562,0.16047252783101715
W02000347,Newport 001,2021,11,0.17701533329397057,0.01331387707291669,0.0985481717798642,0.0010420863351190167,0.035190368465105176,0.16188217717300263,0.12669180870789745
W02000348,Newport 002,2021,4,0,0,0.10681221287166585,0.0021398549794611112,0.01580772540421553,0.19771722826189184,0.18190950285767632
W02000349,Newport 003,2021,5,0.11657089572760564,0.01464963988680642,0.12263442338111895,0.001419448802132014,0.04892305479370121,0.19687730531083325,0.14795425051713204
W02000350,Newport 004,2021,4,0.222557700948331,0.04184543372881259,0.07105172624772438,8.501508227992523e-4,0.013692599456578365,0.12809990808322336,0.114407308626645
W02000351,Newport 005,2021,2,0.22744423718807197,0.06188759010254333,0.07234022304933962,8.720711402365866e-4,0.014125413389583438,0.1299748887271801,0.11584947533759667
W02000352,Newport 006,2021,2,0.519228760498974,0.124907484922061,0.1291714082539997,0.001634717772707527,0.0498522891345092,0.20866007395637798,0.15880778482186877
W02000353,Newport 007,2021,4,0.26820930542550536,0.05444648310025773,0.1196946346663413,0.0019691920242813545,0.03260973220205325,0.2069570332900218,0.17434730108796853
W02000354,Newport 008,2021,6,0,0,0.10474840919657083,0.0021913373985828315,0.012594383292768893,0.19664766941210435,0.18405328611933547
W02000355,Newport 009,2021,4,0.11442809147415396,0.01383337750064948,0.11386523388604076,0.0017506933056010423,0.03190822646918086,0.19638109447128002,0.16447286800209915
W02000356,Newport 010,2021,3,0.8335123279112889,0.02909343926723593,0.15287235755192125,0.0018617035661472779,0.06917731926205957,0.23864138728984144,0.16946406802778186
W02000357,Newport 011,2021,3,0,0,0.11902701704932563,0.002542658156838722,0.019677100796445662,0.21784809144881495,0.1981709906523693
W02000358,Newport 012,2021,8,0.40342087507914787,0.03613973204470329,0.13387438629220277,0.0020002447073786227,0.046644525176830764,0.22247138020820165,0.17582685503137088
W02000359,Newport 013,2021,5,0.1697570567083315,0.02611475602287101,0.13008966397066776,0.0019468837473411852,0.04353758849405644,0.2168058214221606,0.17326823292810417
W02000360,Newport 014,2021,8,0.22926892251601105,0.036586042294795,0.13809995070952638,0.00179502353105819,0.054829878395156725,0.2212174835028446,0.16638760510768785
W02000361,Newport 015,2021,9,0.04798596142166566,0.0024393235280123,0.0754764940959004,0.0011438605515283794,0.008894291733067425,0.14163557219187964,0.13274128045881223
W02000362,Newport 016,2021,3,0,0,0.11992690806779079,0.0018863476623084791,0.03481799381029016,0.20553565839351126,0.1707176645832211
W02000363,Newport 017,2021,9,0,0,0.10043288642069853,0.0014656547221264837,0.024979543787128855,0.17531520562978317,0.15033566184265432
W02000364,Newport 018,2021,6,0.04379930036359009,0.00243647775245415,0.088287487782212265,0.0011102704336044596,0.02264173926546295,0.15339278214144259,0.13075104287597963
W02000365,Newport 019,2021,9,0.48010813542985065,0.0356181991786642,0.13910207555489734,0.0020563879186131263,0.05062104942713341,0.22890242763180807,0.17828137820467466
W02000366,Newport 020,2021,4,0,0,0.07404906784932747,8.578823858836097e-4,0.016326853661392145,0.13125472252884532,0.11492786886745318
W02000367,Cardiff 001,2021,6,0.14631232104499473,0.02102053179256693,0.14364979830747793,0.0018253803789052316,0.06058533969324112,0.22849958992297903,0.1679142502297379
W02000368,Cardiff 002,2021,5,0.30445436137243015,0.05767380762701814,0.14261081247604776,0.0019192562025433096,0.057084151641204714,0.22921625671116697,0.17213210506996224
W02000369,Cardiff 003,2021,8,0.5141819474538545,0.07225310715612424,0.13098697630289538,0.0015994288801314122,0.05293198471042722,0.210055726762633,0.1571237420522058
W02000370,Cardiff 004,2021,5,0.28522044059785767,0.05542380009511634,0.16388469581447518,0.002000712994442659,0.0775148954889688,0.2533037983789627,0.17578890288999394
W02000371,Cardiff 005,2021,8,0.06381581887068648,0.00428990251898288,0.12471246156603454,0.0012846629686913572,0.05427714791011107,0.19499671111695283,0.14071956320684176
W02000372,Cardiff 006,2021,7,0,0,0.15236877179784017,0.001940517301211975,0.06678480566450674,0.239987741937248,0.17320293627274125
W02000373,Cardiff 007,2021,8,0,0,0.15794956953266207,0.0019702923830410934,0.07167532266232197,0.24613663489362267,0.17446131223130068
W02000374,Cardiff 008,2021,8,0.16352208568012455,0.01383165457348628,0.14404275524285945,0.0016309887771617758,0.06517483090730326,0.22382233297413748,0.1586475020668342
W02000375,Cardiff 009,2021,4,0,0,0.1500378636634538,0.0019907061076770874,0.06344416636949099,0.23884470445840475,0.17540053808891376
W02000376,Cardiff 010,2021,11,0,0,0.1613214588242494,0.0019318535517470795,0.07599243305294794,0.24877223115482527,0.17277979810187732
W02000377,Cardiff 011,2021,6,0.5182159042391264,0.0582144569815675,0.127834248816757,0.0016511700198921853,0.04858572187393029,0.2082389540342687,0.15965323216033842
W02000378,Cardiff 012,2021,5,0.13365947411566514,0.018358200350305,0.1527506519795237,0.0018410422231084494,0.06902307690734366,0.23761485361893456,0.1685917767115909
W02000379,Cardiff 013,2021,9,0,0,0.14825262729366145,0.002173688790611819,0.057226337453025425,0.24052065473007572,0.1832943172770503
W02000380,Cardiff 014,2021,7,0,0,0.13113884148068553,0.0018411144071453047,0.0472343416168976,0.21594787863628523,0.16871353701938763
W02000381,Cardiff 015,2021,1,0,0,0.15194209581331403,0.001925615352176717,0.0668517120245106,0.2393361069145897,0.1724843948900791
W02000382,Cardiff 016,2021,6,0.07653429651474196,0.00624813426685928,0.12675346809985627,0.0015035025584201923,0.050615710485941004,0.20288699350060668,0.1522712830146657
W02000383,Cardiff 017,2021,5,0.16868443322707682,0.02885570713132928,0.15019054609592422,0.0018618363387128622,0.06590182083652493,0.23544620519475248,0.16954438435822755
W02000384,Cardiff 018,2021,6,0,0,0.13838843204174528,0.0018595542165642657,0.05397554424263387,0.22348956183832314,0.16951401759568926
W02000385,Cardiff 019,2021,4,0,0,0.1444749934045222,0.0018046991878679262,0.06118217993271759,0.22813128492387455,0.16694910499115695
W02000386,Cardiff 020,2021,8,0.5833751796469482,0.03986579755713218,0.1720819878566274,0.0020384469651238274,0.08456729700698597,0.261984152420903,0.17741685541391705
W02000387,Cardiff 021,2021,8,0.41316164609251266,0.04486244811532508,0.18623242940163748,0.0019194849097203606,0.10153879582336763,0.27366874043098394,0.17212994460761633
W02000388,Cardiff 022,2021,8,0.03079413991411704,0.00116276356308988,0.07118291636624181,7.24574414075368e-4,0.018171329289675575,0.12377237116294584,0.10560104187327027
W02000389,Cardiff 023,2021,5,0.11713845390239466,0.0136158054645015,0.07097998145842384,6.390929003001998e-4,0.02112074052043446,0.12027640938154935,0.09915566886111489
W02000390,Cardiff 024,2021,6,0.20692314337625012,0.03299166017010988,0.16499134335583723,0.0019423091618297609,0.07940549448511233,0.2526030627472529,0.17319756826214058
W02000391,Cardiff 025,2021,4,0.17284998566812504,0.02790491275449387,0.19191591518068224,0.002557785825765366,0.09277526307174153,0.29138413847063666,0.19860887539889513
W02000392,Cardiff 026,2021,8,0.16956164171937987,0.0234886960036483,0.16731257751328252,0.0018194470619517752,0.08437336141896282,0.2520239183963236,0.16765055697736078
W02000393,Cardiff 027,2021,5,0,0,0.15738969493556884,0.0019124830465626769,0.0722084664886778,0.24412298565212306,0.17191451916344525
W02000394,Cardiff 028,2021,5,0,0,0.22717914969678918,0.0033500375865123944,0.11399161988985067,0.3412281982304392,0.22723657834058852
W02000395,Cardiff 029,2021,6,0.3244584508651281,0.04226143374591339,0.14551032261589375,0.001648263197544152,0.06572996401052088,0.22517484265610943,0.15944487864558854
W02000396,Cardiff 030,2021,4,0,0,0.18722481499121046,0.00216144647072964,0.09598990211774364,0.2785933618912815,0.18260345977353784
W02000397,Cardiff 031,2021,10,0.13461226956242411,0.01630492688944871,0.1359950186893769,0.001478044037382012,0.06058377734955443,0.21156648241703413,0.15098270506747968
W02000398,Cardiff 032,2021,7,0,0,0.226442731350835,0.002576660120634649,0.12687636213289868,0.32600860376021784,0.19913224162731916
W02000399,Cardiff 033,2021,7,0.2355382443273811,0.02513088401112957,0.1791668200578268,0.0015844719809217924,0.10070072869185118,0.25690335950487825,0.15620263081302707
W02000400,Cardiff 034,2021,5,0.13383546070830082,0.01711177691599993,0.18824217218893832,0.0019352976938440125,0.10284852646885777,0.27565678222964923,0.17280825576079145
W02000401,Cardiff 035,2021,9,0.4940242110912581,0.04708333986320062,0.1862911858854728,0.0020120659903127766,0.09904489871468004,0.2752280249943647,0.1761831262796847
W02000402,Cardiff 036,2021,6,0,0,0.20085018207227273,0.0023638767647830984,0.10557658628457305,0.2966325431984626,0.19105595691388955
W02000403,Cardiff 037,2021,7,0,0,0.14455477279393744,0.001954587824059089,0.05815033902187727,0.23195704744424933,0.17380670842237206
W02000404,Cardiff 038,2021,7,0,0,0.1664067378855975,0.0021683442095683098,0.07518613103283364,0.2581959183145024,0.18300978728166875
W02000405,Cardiff 039,2021,11,0.12852043024098997,0.01414476040138025,0.1545265593610415,0.0017862607724464625,0.07184659994318225,0.23786686346911878,0.16602026352593652
W02000406,Cardiff 040,2021,7,0,0,0.15993043312740748,0.001904629712095953,0.07446073184869315,0.2459135981207907,0.17145286627209755
W02000407,Cardiff 041,2021,7,0,0,0.13327703893462337,0.002280653027967556,0.03996240839954954,0.2277995878829156,0.18783717948336606
W02000408,Cardiff 042,2021,5,0,0,0.14249659130094233,0.0017412319802609549,0.0601123565949669,0.22390100000602944,0.16378864341106253
W02000409,Cardiff 043,2021,8,0,0,0.15754379502046673,0.0018505991623660944,0.07382245296822477,0.24286099210468404,0.16903853913645928
W02000410,Cardiff 044,2021,4,0,0,0.15084875373334186,0.0017538470687735175,0.06838113059678386,0.23276246768827372,0.16438133709148986
W02000411,Cardiff 045,2021,6,0.12390080101473344,0.01519457361976722,0.16378874954508724,0.0018511981486354493,0.08045640758091961,0.2494840651313501,0.16902765755043048
W02000412,Cardiff 046,2021,7,0,0,0.14384791532569297,0.0017098857110381532,0.06258383827416251,0.22503485039934218,0.16245101212517965
W02000414,Powys 020,2021,17,0.13931155955565344,0.00650849234472328,0.13105927867703646,0.0013931992751088469,0.05840220133104297,0.2049946470415934,0.1465924457105504
W02000415,Merthyr Tydfil 008,2021,14,0.19585793791323836,0.01237457231515581,0.1152733004938713,9.516611347110577e-4,0.05478855080848553,0.17584871792736723,0.1210601671188817
W02000416,Powys 021,2021,23,0.07227103201458769,0.0027983293569637,0.08671812111471895,8.318206381724287e-4,0.030069691316719077,0.14325341213942694,0.11318372082270786
W02000417,Neath Port Talbot 020,2021,17,0.17453315070401065,0.0163979100923879,0.10672869557681866,0.0017863568412507128,0.024116189306546396,0.19026635076194678,0.1661501614554004
W02000418,Carmarthenshire 027,2021,13,0.25890622374747385,0.02011824679180617,0.12036019659485285,0.0015590490537334863,0.04357745190472001,0.19871162857845204,0.15513417667373203
W02000419,Denbighshire 017,2021,6,0.6927867060761899,0.03437899344324663,0.1360380907013714,0.002082453927420482,0.047995057199207214,0.2272818573815633,0.1792868001823561
W02000421,Ceredigion 011,2021,5,0,0,0.11764261706018618,0.0015773846397243892,0.040440544138832524,0.19653213835687416,0.15609159421804164
W02000422,Cardiff 048,2021,4,0.6527917608833991,0.06382526590078362,0.17300329488254534,0.001959059236591044,0.08672319502649734,0.2606014411502615,0.17387824612376418
W02000423,Cardiff 049,2021,6,0.28636207675085457,0.05171990262301033,0.1881531950154024,0.002055655978682701,0.09953968121648128,0.2777530424189872,0.17821336120250592
W02000424,Wrexham 021,2021,3,0,0,0.036863678622462,9.464619658035916e-4,-0.02379181063392226,0.09692500654020454,0.1207168171741268
W02000425,Wrexham 022,2021,3,0.3765990236350886,0.08291873523211025,0.11293027955621136,0.0018581485347691357,0.029228219125215185,0.19864288663749238,0.16941466751227718
W02000426,Wrexham 023,2021,5,0.1457022301622879,0.01998616893545668,0.0986622435290215,0.0016391902869413563,0.01946734279958863,0.17846945167617234,0.15900210887658373
W02000427,Neath Port Talbot 021,2021,9,0.17594921208937675,0.02407479984200419,0.058053403823135945,7.754986907107051e-4,0.003079116643072234,0.11233608233341032,0.10925696569033808
W02000428,Swansea 032,2021,12,0.16492194552070902,0.01449449700169193,0.11567613095106799,0.001825949881657931,0.032142782514767404,0.20008164537827022,0.16793886286350282
W02000001,Isle of Anglesey 001,2023,9,0.18565260641894785,0.0160569283101873,0.07531447686881139,1.9745796985598445e-4,0.04776155043268303,0.10284375031163569,0.05508219987895266
W02000002,Isle of Anglesey 002,2023,8,0.48853585090916113,0.03329906285454524,0.14608058909227276,8.692327818605115e-4,0.08817444036581526,0.20384866639047655,0.11567422602466129
W02000003,Isle of Anglesey 003,2023,3,0.5456427510644392,0.09405494524933898,0.1665836097064294,0.0011793268757337542,0.09923438844320831,0.23402292519387935,0.13478853675067104
W02000004,Isle of Anglesey 004,2023,11,0,0,0.1506853278260633,0.0019456340726061346,0.06431965011058881,0.23767733624427215,0.17335768613368335
W02000005,Isle of Anglesey 005,2023,10,0.4171105013713594,0.02600708736442021,0.1683381515605272,0.001289049932911183,0.09808812492057194,0.23901843308401277,0.14093030816344082
W02000006,Isle of Anglesey 006,2023,5,0,0,0.15172233297195145,0.001024460961944494,0.08894708099375578,0.21454798862556923,0.12560090763181345
W02000007,Isle of Anglesey 007,2023,6,0.09184314433287606,0.00845292408699315,0.14492517592324733,0.0010671219304479382,0.08083900002268728,0.20904034124923349,0.1282013412265462
W02000008,Isle of Anglesey 008,2023,9,0.06211923226941231,0.00386535618315295,0.13690457588879704,9.563071445107506e-4,0.0761617524825167,0.19749153198320568,0.12132977950068898
W02000009,Isle of Anglesey 009,2023,10,0,0,0.17293286395118102,0.0016599334952689428,0.09350992158461575,0.2535784113037652,0.16006848971914944
W02000010,Gwynedd 001,2023,3,0.8613292132743351,0.02163078010589764,0.23554886245285309,0.001912097846178393,0.14991658597908614,0.32147411129748193,0.1715575253183958
W02000011,Gwynedd 002,2023,7,0,0,0.11777397543927991,5.783730690869514e-4,0.07051038879627855,0.16483419033134245,0.0943238015350639
W02000012,Gwynedd 003,2023,5,0.4428703168015301,0.05179742526544381,0.15164402374161115,0.001674307996689269,0.07181765675852457,0.23257228108836137,0.16075462432983678
W02000013,Gwynedd 004,2023,7,0.15253095293977811,0.01980468659471703,0.14615955552859075,0.0013557935929383107,0.07403892593998918,0.21858831966917283,0.14454939372918366
W02000014,Gwynedd 005,2023,6,0.7807750363518592,0.02749290513071423,0.18379872537597325,0.0016313580213830892,0.10573395809369743,0.26436171996673313,0.1586277618730357
W02000015,Gwynedd 006,2023,3,0.4101724213071303,0.09035637635772605,0.15161250341181792,0.001636872850337909,0.07217339125010434,0.23106922560101767,0.1588958343509133
W02000016,Gwynedd 007,2023,4,0,0,0.1598622485643294,0.0018043762961734574,0.07697943091514192,0.2439157928286082,0.16693636191346628
W02000017,Gwynedd 008,2023,3,0.1677875833576799,0.03069489913364147,0.1573090618514373,0.0015529598219858262,0.08032311907250012,0.23508900484016754,0.15476588576766742
W02000018,Gwynedd 009,2023,3,0.3894890347740432,0.09116285542589674,0.1665112596930863,0.0015823469186629286,0.08911007144246491,0.24537274057045444,0.15626266912798953
W02000019,Gwynedd 010,2023,5,0.186320668723806,0.02948498924564126,0.16575856412509252,0.0015310250346090082,0.0896424813615829,0.2433349886355733,0.1536925072739904
W02000020,Gwynedd 011,2023,9,0.1307567077994757,0.01491441663403652,0.1486391981057624,0.001172889447831629,0.08152744788923943,0.21593947939025204,0.1344120315010126
W02000021,Gwynedd 012,2023,3,0.4465195232973333,0.09508480775803044,0.1442923832679872,0.0012219661015457665,0.07565100790323719,0.2128503347883739,0.1371993268851367
W02000022,Gwynedd 013,2023,3,0,0,0.09789944385116114,4.632109119679355e-4,0.05563612564415497,0.14004170009890848,0.08440557445475352
W02000023,Gwynedd 014,2023,5,0,0,0.14667588656012334,0.002606590683761092,0.045751680539064046,0.24675270455395176,0.20100102401488773
W02000024,Gwynedd 015,2023,5,0,0,0.15921495374289252,0.0019118438617875685,0.0739011327860248,0.24587216341228169,0.1719710306262569
W02000025,Gwynedd 016,2023,1,0,0,0.15730967619234112,0.0015884511154976575,0.07935042078902187,0.23591702396017572,0.15656660317115384
W02000026,Gwynedd 017,2023,5,0.41717904425518626,0.05333459473588196,0.15975092483370834,0.0017488883214117831,0.0781425500812795,0.24248395361346475,0.16434140353218524
W02000027,Conwy 001,2023,6,0.07201612177035013,0.00542375678925592,0.14973537325216932,0.0015791178885267744,0.07127684867393838,0.22727718829897287,0.15600033962503448
W02000028,Conwy 002,2023,0,NA,NA,0.15275993350579553,0.0013486226374591346,0.08075952534012802,0.22490840895077974,0.1441488836106517
W02000029,Conwy 003,2023,4,0.11725684052952652,0.01497783895008014,0.12034384847806721,8.919145414318565e-4,0.061698412650071074,0.1788659128352876,0.11716750018521653
W02000030,Conwy 004,2023,5,0,0,0.11889363623919733,6.897571260751842e-4,0.06725561984862577,0.17026706919104323,0.10301144934241746
W02000031,Conwy 005,2023,2,0,0,0.16569573342178637,0.0019016994111363088,0.08097020756228661,0.25231231461587816,0.17134210705359154
W02000032,Conwy 006,2023,4,0,0,0.13993801949931495,0.0017673177386167416,0.0574786012516061,0.22262638796741652,0.16514778671581043
W02000033,Conwy 007,2023,8,0.25094443439548175,0.02836874533429019,0.1762000696379012,0.0016185085427670477,0.09757002286273155,0.2555514254403627,0.15798140257763116
W02000034,Conwy 008,2023,7,0.1634414873861036,0.02349806121853055,0.14889260928937625,0.0018916649461178346,0.06362039991942665,0.2346114039216297,0.17099100400220307
W02000035,Conwy 009,2023,3,0,0,0.1516384351690355,0.0014943755272987802,0.07599559744936124,0.22782384410851592,0.15182824665915468
W02000036,Conwy 010,2023,5,0,0,0.13852251570988725,0.0010891931423974086,0.07373817025461257,0.2032605300781392,0.12952235982352664
W02000037,Conwy 011,2023,2,0,0,0.14573844215924936,0.0016099818234658334,0.0673220966288052,0.22496174793141097,0.15763965130260577
W02000038,Conwy 012,2023,4,0,0,0.14964344080934633,0.0016212646831019059,0.07083279257996859,0.22898018052730668,0.15814738794733807
W02000039,Conwy 013,2023,3,0,0,0.08293973310241184,2.993830004960288e-4,0.04898002768811932,0.11682264856650698,0.06784262087838766
W02000040,Conwy 014,2023,9,0,0,0.1527353363891116,0.0019083544772666506,0.0675049395485136,0.23930917860124779,0.17180423905273418
W02000041,Conwy 015,2023,5,0,0,0.09559616670137332,4.83163416969603e-4,0.05238126805010154,0.1385878964038989,0.08620662835379736
W02000042,Denbighshire 001,2023,3,0.3313023329144385,0.08001068469126606,0.16050918725280752,0.00138778628858539,0.08756769503594089,0.23380445335069955,0.14623675831475866
W02000043,Denbighshire 002,2023,7,0,0,0.1477730314240325,0.0017871653944979418,0.06476864640784948,0.23086142609438914,0.16609277968653968
W02000044,Denbighshire 003,2023,3,0.3625484086399611,0.08063175449769942,0.09449203138728833,0.00047516595280591185,0.05166664710305138,0.13715320901933264,0.08548656191628126
W02000045,Denbighshire 004,2023,3,0.25041531385433663,0.05323223089066296,0.17583735540178527,0.0018255513326870117,0.09224496834151738,0.2600726762989193,0.1678277079574019
W02000047,Denbighshire 006,2023,6,0,0,0.11337885205876543,5.062026188939142e-4,0.0691694902485342,0.1574054111486367,0.08823592090010252
W02000049,Denbighshire 008,2023,4,0,0,0.14963754384905253,0.0019508983917953943,0.06350229310523722,0.23720270099331725,0.17370040788808003
W02000050,Denbighshire 009,2023,1,0,0,0.13963766751930115,0.0015322548961156925,0.06302099156864999,0.21676221664495648,0.1537412250763065
W02000051,Denbighshire 010,2023,3,0,0,0.15308755255636824,0.0018615712927200245,0.06889198003656402,0.23852121407448132,0.1696292340379173
W02000052,Denbighshire 011,2023,2,0,0,0.1546924175639164,0.0015702361918969695,0.07707365517606925,0.2327097833892441,0.15563612821317485
W02000053,Denbighshire 012,2023,3,0,0,0.12990891813768451,0.001273051528160124,0.059800204276166766,0.1998904929965321,0.14009028872036533
W02000054,Denbighshire 013,2023,3,0.436270444748604,0.09673885970565106,0.17213741052770143,0.001801103577081815,0.08987495052802352,0.256691137090577,0.16681618656255348
W02000055,Denbighshire 014,2023,5,0,0,0.1537941582698849,0.0019442462412748542,0.06765149694376474,0.24097010534151517,0.17331860839775043
W02000056,Denbighshire 015,2023,2,0,0,0.10007917291922022,5.525611144707333e-4,0.0538456784578434,0.14604162172582202,0.09219594326797861
W02000057,Denbighshire 016,2023,5,0.3749929773727695,0.05028788630254579,0.1576510702182328,0.0016800562251022798,0.0776598592284369,0.23876575728184937,0.16110589805341247
W02000058,Flintshire 001,2023,4,0.4212547180351624,0.08495410261225096,0.15731464267719425,0.0017808253956125874,0.07521773243165612,0.24102900337726352,0.16581127094560738
W02000059,Flintshire 002,2023,3,0,0,0.15014484472659212,0.0016030628460559843,0.07183652412255123,0.22912703689292296,0.15729051277037173
W02000060,Flintshire 003,2023,4,0.24360117708221335,0.04966091954703872,0.1558347906933612,0.0017905764676747862,0.07310355494260463,0.23936681049970615,0.16626325555710153
W02000061,Flintshire 004,2023,3,0.21396930860502059,0.04282754655655748,0.14472868003518333,0.0010821646412445087,0.08010282130087581,0.20918531332748758,0.12908249202661176
W02000062,Flintshire 005,2023,5,0.21277184831160817,0.03628608881694567,0.16936618550425994,0.0018595979539613693,0.08575005503432234,0.25518536165747924,0.1694353066231569
W02000063,Flintshire 006,2023,9,0.06328614773287769,0.00412545229775711,0.13169667887714434,0.0010771054659846557,0.06720594229388249,0.19602487036506477,0.12881892807118228
W02000064,Flintshire 007,2023,2,0,0,0.16654146203314563,0.002081114766850408,0.07750476615614516,0.25677236793324787,0.17926760177710271
W02000065,Flintshire 008,2023,3,0,0,0.1490157320076842,0.0016915748977885288,0.06849640204387411,0.23002545663462948,0.16152905459075537
