area_id,time_id,msoa_name,direct_estimate,variance,n
W02000158,2021,Carmarthenshire 017,0.047563720559799655,0.0022402909369953266,15
W02000158,2023,Carmarthenshire 017,0.3978256498449094,0.06156795372300046,4
W02000158,2025,Carmarthenshire 017,0.029828529855548475,9.620377518338887e-4,10
W02000159,2021,Carmarthenshire 018,0.08954296808812531,0.007729630093839151,9
W02000159,2023,Carmarthenshire 018,0.1952223080601683,0.030525786177927523,6
W02000159,2025,Carmarthenshire 018,0.11541527583403557,0.012264801967221768,9
W02000160,2021,Carmarthenshire 019,0,0,5
W02000160,2023,Carmarthenshire 019,0,0,3
W02000160,2025,Carmarthenshire 019,0.304816817216375,0.034216256307104925,6
W02000161,2021,Carmarthenshire 020,0.09864675077769615,0.00928749944213018,11
W02000161,2023,Carmarthenshire 020,0.4820884187887595,0.054920017149500254,5
W02000161,2025,Carmarthenshire 020,0,0,8
W02000162,2021,Carmarthenshire 021,0.03230184194529271,0.0012023904980565262,11
W02000162,2023,Carmarthenshire 021,0,0,2
W02000162,2025,Carmarthenshire 021,0,0,5
W02000163,2021,Carmarthenshire 022,0.23659184026031504,0.025793135418909117,12
W02000163,2023,Carmarthenshire 022,0,0,5
W02000163,2025,Carmarthenshire 022,0.2033415802781794,0.016398798046131417,12
W02000164,2021,Carmarthenshire 023,0.26102730416474546,0.029765210323479254,7
W02000164,2023,Carmarthenshire 023,1,0,2
W02000164,2025,Carmarthenshire 023,0.15145645877934877,0.006385872582192781,21
W02000165,2021,Carmarthenshire 024,0.7492109322523505,0.04213698707853686,7
W02000165,2023,Carmarthenshire 024,0.3111153116848293,0.05804979447757004,5
W02000165,2025,Carmarthenshire 024,0.044605894834607925,0.002588857813156886,5
W02000166,2021,Carmarthenshire 025,0.15612989955161513,0.02693023445625694,4
W02000166,2023,Carmarthenshire 025,0,0,3
W02000166,2025,Carmarthenshire 025,0.479665552414865,0.034365221887558584,11
W02000167,2021,Carmarthenshire 026,0.33604421260374767,0.04204022748596404,9
W02000167,2023,Carmarthenshire 026,0.6329721270766093,0.08110008501195173,3
W02000167,2025,Carmarthenshire 026,0.4589448374458594,0.02701811366841075,10
W02000168,2021,Swansea 001,0,0,13
W02000168,2023,Swansea 001,0,0,5
W02000168,2025,Swansea 001,0.18361995535619988,0.0200861932354291,17
W02000169,2021,Swansea 002,0.32726129190546793,0.061765081631094794,6
W02000169,2023,Swansea 002,0,0,1
W02000169,2025,Swansea 002,0.21235991071668048,0.009368725330017178,17
W02000170,2021,Swansea 003,0,0,5
W02000170,2023,Swansea 003,0.5444928596855071,0.07251248986734608,5
W02000170,2025,Swansea 003,0.12613782013815375,0.013852099992985534,13
W02000171,2021,Swansea 004,0.23017958058915464,0.026039273139805724,9
W02000171,2023,Swansea 004,0,0,7
W02000171,2025,Swansea 004,0.6968712317346386,0.051842054937773156,4
W02000172,2021,Swansea 005,0.09428135406700092,0.008650368644059457,8
W02000172,2023,Swansea 005,0,0,7
W02000172,2025,Swansea 005,0,0,7
W02000173,2021,Swansea 006,0.31339800305349097,0.04472444693261124,12
W02000173,2023,Swansea 006,0,0,3
W02000173,2025,Swansea 006,0.13584555172983476,0.016431090433210217,7
W02000174,2021,Swansea 007,0.062108129286639495,0.003757254505250407,13
W02000174,2023,Swansea 007,0,0,2
W02000174,2025,Swansea 007,0.3050241900452019,0.05192578673240396,10
W02000175,2021,Swansea 008,0,0,3
W02000175,2023,Swansea 008,0,0,3
W02000175,2025,Swansea 008,0.2842427254159557,0.051467193486276236,6
W02000176,2021,Swansea 009,0.3415309764087192,0.06091412099118625,7
W02000176,2023,Swansea 009,0.21688537879473965,0.03586825439230302,6
W02000176,2025,Swansea 009,0.21438258308828242,0.034223716837730164,7
W02000177,2021,Swansea 010,0,0,8
W02000177,2023,Swansea 010,0,0,6
W02000177,2025,Swansea 010,0,0,6
W02000178,2021,Swansea 011,0.10557749277367684,0.009730515945750152,13
W02000178,2023,Swansea 011,0,0,6
W02000178,2025,Swansea 011,0,0,10
W02000179,2021,Swansea 012,0.08944517479268621,0.007547615804644249,10
W02000179,2023,Swansea 012,0.0417253249187784,0.0020672084218261466,6
W02000179,2025,Swansea 012,0.24764267951482924,0.029282697186460517,14
W02000180,2021,Swansea 013,0,0,5
W02000180,2023,Swansea 013,0,0,2
W02000180,2025,Swansea 013,0.08040879968974707,0.006547704959388552,9
W02000181,2021,Swansea 014,0,0,5
W02000181,2023,Swansea 014,0.07662829889642137,0.006266762495434046,7
W02000181,2025,Swansea 014,0.2063450402167813,0.02192115016840678,8
W02000182,2021,Swansea 015,0.030753040238951198,0.0011242244402934786,11
W02000182,2023,Swansea 015,0.03386443230632921,0.001954256443602694,4
W02000182,2025,Swansea 015,0.2120499599980602,0.03210861699624001,11
W02000183,2021,Swansea 016,0,0,11
W02000183,2023,Swansea 016,0.10312664013304067,0.011887313128061853,5
W02000183,2025,Swansea 016,0.20765156239873592,0.032084187727043086,9
W02000184,2021,Swansea 017,0.1945492170053909,0.03330182419997291,5
W02000184,2023,Swansea 017,0.3614948223729675,0.08133307219283634,4
W02000184,2025,Swansea 017,0.13032373465975444,0.014087064980589769,16
W02000185,2021,Swansea 018,0,0,12
W02000185,2023,Swansea 018,0.5111342947018428,0.04027874639370389,7
W02000185,2025,Swansea 018,0,0,6
W02000186,2021,Swansea 019,0.1650752298991866,0.021235914736227456,11
W02000186,2023,Swansea 019,0.1264890353690798,0.014830648072993542,6
W02000186,2025,Swansea 019,0.3346087921705049,0.026202851734509328,11
W02000188,2021,Swansea 021,0.025120289090339018,6.998130632569989e-4,10
W02000188,2023,Swansea 021,0.1849270406530563,0.02749729943167805,7
W02000188,2025,Swansea 021,0.13897817046277686,0.018449254304148427,5
W02000189,2021,Swansea 022,0,0,10
W02000189,2023,Swansea 022,0.3562960079821394,0.03499415269039485,8
W02000189,2025,Swansea 022,0,0,15
W02000191,2021,Swansea 024,0.3988146059280348,0.04014108920948344,8
W02000191,2023,Swansea 024,1,0,1
W02000191,2025,Swansea 024,0.23300905004342748,0.02196400610444944,10
W02000192,2021,Swansea 025,0.08772431892535032,0.007466957271014459,10
W02000192,2023,Swansea 025,0.14784933055527222,0.022432052282056213,4
W02000192,2025,Swansea 025,0.1078801290794299,0.010129957193708964,18
W02000193,2021,Swansea 026,0.3583113814135157,0.03493154188568444,10
W02000193,2023,Swansea 026,0,0,5
W02000193,2025,Swansea 026,0.10782255669977563,0.010263605633724892,14
W02000194,2021,Swansea 027,0,0,7
W02000194,2023,Swansea 027,0,0,4
W02000194,2025,Swansea 027,0,0,14
W02000195,2021,Swansea 028,0.10947433149693314,0.006598411117337204,13
W02000195,2023,Swansea 028,0.819499722246084,0.024014458517463377,5
W02000195,2025,Swansea 028,0.08341744529806772,0.0038200355215827464,11
W02000196,2021,Swansea 029,0,0,7
W02000196,2023,Swansea 029,0,0,5
W02000196,2025,Swansea 029,0,0,10
W02000197,2021,Swansea 030,0,0,7
W02000197,2023,Swansea 030,0,0,5
W02000197,2025,Swansea 030,0,0,8
W02000198,2021,Swansea 031,0.17904818711813564,0.011865351480149899,11
W02000198,2023,Swansea 031,0.47088110995614874,0.06580273754059142,5
W02000198,2025,Swansea 031,0.2579443622255798,0.033773171155765405,10
W02000200,2021,Neath Port Talbot 002,0.1350110123263027,0.015930092024423668,8
W02000200,2023,Neath Port Talbot 002,0.0338356149082533,0.0013701444131760214,7
W02000200,2025,Neath Port Talbot 002,0.15122342062928207,0.01878555743192171,11
W02000201,2021,Neath Port Talbot 003,0,0,12
W02000201,2023,Neath Port Talbot 003,0.2632683166386646,0.049301197222203726,5
W02000201,2025,Neath Port Talbot 003,0,0,16
W02000202,2021,Neath Port Talbot 004,0.24377519592902847,0.025440801325018223,9
W02000202,2023,Neath Port Talbot 004,0,0,4
W02000202,2025,Neath Port Talbot 004,0.5023359976108932,0.04245466863922829,9
W02000204,2021,Neath Port Talbot 006,0.1782666596818152,0.027783964679834256,6
W02000204,2023,Neath Port Talbot 006,0.1850280117589225,0.029056219691545,7
W02000204,2025,Neath Port Talbot 006,0,0,4
W02000205,2021,Neath Port Talbot 007,0.35840498484678074,0.043854329421560784,6
W02000205,2023,Neath Port Talbot 007,0,0,5
W02000205,2025,Neath Port Talbot 007,0.21896696023517323,0.022513795673393417,12
W02000206,2021,Neath Port Talbot 008,0.07142232075243102,0.0027191382455396054,14
W02000206,2023,Neath Port Talbot 008,0.9521251167783326,0.00280801819620681,4
W02000206,2025,Neath Port Talbot 008,0.08980904995079791,0.004121793201502826,18
W02000207,2021,Neath Port Talbot 009,0.25905486006221407,0.020187048517648416,10
W02000207,2023,Neath Port Talbot 009,0,0,4
W02000207,2025,Neath Port Talbot 009,0.10699534365468719,0.005603216299282745,15
W02000208,2021,Neath Port Talbot 010,0.06567448442388035,0.004356181321410051,8
W02000208,2023,Neath Port Talbot 010,0,0,6
W02000208,2025,Neath Port Talbot 010,0.26027978042766364,0.03545495700960153,9
W02000210,2021,Neath Port Talbot 012,0.16203712282595134,0.025397823397133337,6
W02000210,2023,Neath Port Talbot 012,0.15341508785553387,0.014187560056079917,6
W02000210,2025,Neath Port Talbot 012,0.282859436264422,0.033086323558916636,8
W02000211,2021,Neath Port Talbot 013,0.23553312616071945,0.016593587176472486,12
W02000211,2023,Neath Port Talbot 013,0,0,2
W02000211,2025,Neath Port Talbot 013,0.11457597231886088,0.007450091342347436,10
W02000212,2021,Neath Port Talbot 014,0.2677788171470654,0.02614717165176611,10
W02000212,2023,Neath Port Talbot 014,0.7652619908734066,0.03156076432224193,6
W02000212,2025,Neath Port Talbot 014,0.07787970940284689,0.0035376057603445877,11
W02000213,2021,Neath Port Talbot 015,0.05389160108305756,0.0029913962910142777,8
W02000213,2023,Neath Port Talbot 015,0,0,7
W02000213,2025,Neath Port Talbot 015,0.058260255330352444,0.003545435789868133,11
W02000214,2021,Neath Port Talbot 016,0.06823242992753273,0.004967133979666497,6
W02000214,2023,Neath Port Talbot 016,0.13965012833234064,0.01823768869350546,5
W02000214,2025,Neath Port Talbot 016,0.0697043651606858,0.002636683280789004,16
W02000215,2021,Neath Port Talbot 017,0.29535108093288087,0.03444030204686686,6
W02000215,2023,Neath Port Talbot 017,0,0,4
W02000215,2025,Neath Port Talbot 017,0,0,18
W02000216,2021,Neath Port Talbot 018,0.19391322204763242,0.014655727812434703,10
W02000216,2023,Neath Port Talbot 018,0.582131891392225,0.11858886891004962,2
W02000216,2025,Neath Port Talbot 018,0.09887157885488725,0.008874725373608224,13
W02000217,2021,Neath Port Talbot 019,0.09387957998462136,0.008964706575347457,6
W02000217,2023,Neath Port Talbot 019,0,0,5
W02000217,2025,Neath Port Talbot 019,0,0,16
W02000218,2021,Bridgend 001,0.15800958585742095,0.012559342773320992,10
W02000218,2023,Bridgend 001,0.10001880722181827,0.010521625241847372,5
W02000218,2025,Bridgend 001,0.15229566803392136,0.010903467250478607,11
W02000219,2021,Bridgend 002,0.3443152298894676,0.042669391935343505,7
W02000219,2023,Bridgend 002,0.07512376829491951,0.00657604399375621,4
W02000219,2025,Bridgend 002,0.1682122113814376,0.013996142941941904,12
W02000220,2021,Bridgend 003,0.3163729247039421,0.046743684724053346,5
W02000220,2023,Bridgend 003,0,0,2
W02000220,2025,Bridgend 003,0.35532433610683933,0.03163293726336011,15
W02000221,2021,Bridgend 004,0.1706260169161869,0.024597668963403624,6
W02000221,2023,Bridgend 004,0,0,2
W02000221,2025,Bridgend 004,0.22464690922113356,0.014098328714192804,12
W02000222,2021,Bridgend 005,0.19854904870901657,0.019523490319189256,8
W02000222,2023,Bridgend 005,0,0,4
W02000222,2025,Bridgend 005,0.15158375295854637,0.009614525611199848,15
W02000223,2021,Bridgend 006,0.08401065019598318,0.006555941133939672,12
W02000223,2023,Bridgend 006,0.15463081215945146,0.02317247323842648,4
W02000223,2025,Bridgend 006,0.09757512051333785,0.008414539733604983,17
W02000224,2021,Bridgend 007,0.7152273905640969,0.025674855843090667,8
W02000224,2023,Bridgend 007,0.476449030286195,0.0982846295077342,3
W02000224,2025,Bridgend 007,0,0,13
W02000225,2021,Bridgend 008,0.17185562126867276,0.011691446083102897,15
W02000225,2023,Bridgend 008,0,0,5
W02000225,2025,Bridgend 008,0.28250679011949603,0.046100102267075,10
W02000226,2021,Bridgend 009,0.18772151648239438,0.011272667322718706,13
W02000226,2023,Bridgend 009,0.33242400929295135,0.03714580498362501,6
W02000226,2025,Bridgend 009,0.03520363460281459,0.0013061023068743124,12
W02000227,2021,Bridgend 010,0.39761037884404415,0.03566960811240275,11
W02000227,2023,Bridgend 010,0.3667259490850701,0.0849495858447122,3
W02000227,2025,Bridgend 010,0.08362598579906975,0.0038668204561529995,19
W02000228,2021,Bridgend 011,0.41013977338038315,0.07212175581950968,6
W02000228,2023,Bridgend 011,0.13500546782867492,0.019263143274305474,4
W02000228,2025,Bridgend 011,0.13750561923203072,0.009145588967907247,12
W02000229,2021,Bridgend 012,0.372596028853177,0.05143712390680408,10
W02000229,2023,Bridgend 012,0.14036913945894477,0.019973546369290156,4
W02000229,2025,Bridgend 012,0.023667031719991627,5.939299805793825e-4,15
W02000230,2021,Bridgend 013,0.2016441058332007,0.031985795274819234,6
W02000230,2023,Bridgend 013,0.9999999999999999,6.162476901133555e-33,2
W02000230,2025,Bridgend 013,0.03432351547577085,0.0012315767349300754,14
W02000231,2021,Bridgend 014,0.2472861559093759,0.02086188485061717,13
W02000231,2023,Bridgend 014,0.14708255022568661,0.022541077781869267,4
W02000231,2025,Bridgend 014,0.07183417284544649,0.005238777091408904,8
W02000232,2021,Bridgend 015,0.2089893262583731,0.03245549152384563,7
W02000232,2023,Bridgend 015,0.5720643907672591,0.03045709201199172,10
W02000232,2025,Bridgend 015,0.07382530913478066,0.0056464611603669525,9
W02000233,2021,Bridgend 016,0.1889879167546872,0.01679458206755793,11
W02000233,2023,Bridgend 016,0,0,4
W02000233,2025,Bridgend 016,0.06802796645371637,0.002560543605883467,14
W02000234,2021,Bridgend 017,0.23793242127900188,0.028374398637247115,7
W02000234,2023,Bridgend 017,0.3319684097213635,0.06177737630349128,5
W02000234,2025,Bridgend 017,0.24809512359347852,0.01759214410250996,15
W02000235,2021,Bridgend 018,0.5408530781595624,0.05900934608218884,7
W02000235,2023,Bridgend 018,0.14075988961524832,0.018555164924375384,6
W02000235,2025,Bridgend 018,0,0,13
W02000236,2021,Bridgend 019,0.7427696585151857,0.025825449926583484,12
W02000236,2023,Bridgend 019,0,0,3
W02000236,2025,Bridgend 019,0.13370182663871003,0.008068657875111775,16
W02000237,2021,Vale of Glamorgan 001,0,0,6
W02000237,2023,Vale of Glamorgan 001,0,0,6
W02000237,2025,Vale of Glamorgan 001,0.1627169233043331,0.005574830992446824,20
W02000238,2021,Vale of Glamorgan 002,0.0697226178451028,0.005121246163352835,10
W02000238,2023,Vale of Glamorgan 002,0.14118483278569652,0.020223572290565536,5
W02000238,2025,Vale of Glamorgan 002,0.09491294921351873,0.005299474416309567,12
W02000239,2021,Vale of Glamorgan 003,0.0878882555274812,0.00447735435358631,13
W02000239,2023,Vale of Glamorgan 003,0.09814815869375534,0.009929934934382097,6
W02000239,2025,Vale of Glamorgan 003,0.22677872810008526,0.01445762414180057,15
W02000240,2021,Vale of Glamorgan 004,0.3842605519584914,0.02654797717361021,11
W02000240,2023,Vale of Glamorgan 004,0.3821218455135906,0.07541976152873689,4
W02000240,2025,Vale of Glamorgan 004,0.23257132757896865,0.021658488560487146,9
W02000241,2021,Vale of Glamorgan 005,0.3254299456153663,0.02399623667622223,10
W02000241,2023,Vale of Glamorgan 005,0.19491158055598498,0.03509183804939568,4
W02000241,2025,Vale of Glamorgan 005,0.08571980997754938,0.006842973264085231,14
W02000242,2021,Vale of Glamorgan 006,0.23229378979409,0.026165224290550248,7
W02000242,2023,Vale of Glamorgan 006,0,0,4
W02000242,2025,Vale of Glamorgan 006,0.3303578552998071,0.03512637468853634,11
W02000243,2021,Vale of Glamorgan 007,0.09583720050472133,0.004453115572134568,17
W02000243,2023,Vale of Glamorgan 007,0,0,5
W02000243,2025,Vale of Glamorgan 007,0.08317159924169112,0.003874014013559077,11
W02000244,2021,Vale of Glamorgan 008,0.09305997568269621,0.008141884014244821,11
W02000244,2023,Vale of Glamorgan 008,0,0,4
W02000244,2025,Vale of Glamorgan 008,0.1570993129235458,0.0089089090669488,18
W02000245,2021,Vale of Glamorgan 009,0,0,6
W02000245,2023,Vale of Glamorgan 009,0,0,5
W02000245,2025,Vale of Glamorgan 009,0.12334052629428713,0.007868407815732283,16
W02000246,2021,Vale of Glamorgan 010,0.40298903120194407,0.04840920788628492,7
W02000246,2023,Vale of Glamorgan 010,0,0,3
W02000246,2025,Vale of Glamorgan 010,0.38345641557840093,0.0228186109348791,13
W02000247,2021,Vale of Glamorgan 011,0.5089711206498703,0.04487040727336258,6
W02000247,2023,Vale of Glamorgan 011,0,0,8
W02000247,2025,Vale of Glamorgan 011,0.1916693699386835,0.006736655406425956,19
W02000248,2021,Vale of Glamorgan 012,0.09452546823005963,0.008571393826105148,8
W02000248,2023,Vale of Glamorgan 012,0.17496181338717995,0.020761465706736135,7
W02000248,2025,Vale of Glamorgan 012,0.22411832339759163,0.012664904829915584,20
W02000249,2021,Vale of Glamorgan 013,0,0,1
W02000249,2023,Vale of Glamorgan 013,0,0,3
W02000249,2025,Vale of Glamorgan 013,0.30956485591124094,0.018171679536003283,13
W02000250,2021,Vale of Glamorgan 014,0.25625338871703796,0.05443056319780204,4
W02000250,2023,Vale of Glamorgan 014,0.41237789295661,0.034232421876159984,8
W02000250,2025,Vale of Glamorgan 014,0.15434933297738462,0.012059028448640815,13
W02000251,2021,Vale of Glamorgan 015,0,0,12
W02000251,2023,Vale of Glamorgan 015,0,0,5
W02000251,2025,Vale of Glamorgan 015,0.2951833288197265,0.014073415636451972,18
W02000252,2021,Rhondda Cynon Taf 001,0,0,12
W02000252,2023,Rhondda Cynon Taf 001,0,0,7
W02000252,2025,Rhondda Cynon Taf 001,0,0,5
W02000253,2021,Rhondda Cynon Taf 002,0,0,8
W02000253,2023,Rhondda Cynon Taf 002,0,0,3
W02000253,2025,Rhondda Cynon Taf 002,0,0,7
W02000254,2021,Rhondda Cynon Taf 003,0.45613524911080167,0.07806328820345773,6
W02000254,2023,Rhondda Cynon Taf 003,0,0,5
W02000254,2025,Rhondda Cynon Taf 003,0,0,6
W02000255,2021,Rhondda Cynon Taf 004,0.21476578694195858,0.03247331881536928,9
W02000255,2023,Rhondda Cynon Taf 004,0,0,7
W02000255,2025,Rhondda Cynon Taf 004,0.1304459405317504,0.016332302775976106,6
W02000256,2021,Rhondda Cynon Taf 005,0.11179896075730703,0.01287202005263511,5
W02000256,2023,Rhondda Cynon Taf 005,0,0,2
W02000256,2025,Rhondda Cynon Taf 005,0.2727221010340992,0.0325324572589449,8
W02000257,2021,Rhondda Cynon Taf 006,0,0,4
W02000257,2023,Rhondda Cynon Taf 006,0,0,4
W02000257,2025,Rhondda Cynon Taf 006,0.08332934345818582,0.007076664064257153,7
W02000258,2021,Rhondda Cynon Taf 007,0,0,8
W02000258,2023,Rhondda Cynon Taf 007,0.24967704760510434,0.031191439319300324,7
W02000258,2025,Rhondda Cynon Taf 007,0,0,8
W02000259,2021,Rhondda Cynon Taf 008,0,0,8
W02000259,2023,Rhondda Cynon Taf 008,0.06396191490916571,0.004598129131638897,7
W02000259,2025,Rhondda Cynon Taf 008,0,0,5
W02000260,2021,Rhondda Cynon Taf 009,0.2524366414500395,0.019982608877203586,9
W02000260,2023,Rhondda Cynon Taf 009,0,0,2
W02000260,2025,Rhondda Cynon Taf 009,0.2583865506994965,0.051130418484953984,4
W02000261,2021,Rhondda Cynon Taf 010,0,0,12
W02000261,2023,Rhondda Cynon Taf 010,0,0,4
W02000261,2025,Rhondda Cynon Taf 010,0.06159992601556031,0.003679015621964995,14
W02000262,2021,Rhondda Cynon Taf 011,0,0,7
W02000262,2023,Rhondda Cynon Taf 011,0,0,8
W02000262,2025,Rhondda Cynon Taf 011,0.130551361953057,0.014810342372090463,12
W02000263,2021,Rhondda Cynon Taf 012,0.14227615304313618,0.009825208792222406,10
W02000263,2023,Rhondda Cynon Taf 012,0,0,3
W02000263,2025,Rhondda Cynon Taf 012,0.07301305027132968,0.005285886077101206,8
W02000264,2021,Rhondda Cynon Taf 013,0.08858266354524647,0.0073054983599770825,11
W02000264,2023,Rhondda Cynon Taf 013,0.4463187324576003,0.04251886103566664,8
W02000264,2025,Rhondda Cynon Taf 013,0,0,9
W02000265,2021,Rhondda Cynon Taf 014,0.05132387244528289,0.002820796892746305,8
W02000265,2023,Rhondda Cynon Taf 014,0,0,2
W02000265,2025,Rhondda Cynon Taf 014,0.18504699755418308,0.015976453876646802,9
W02000266,2021,Rhondda Cynon Taf 015,0,0,5
W02000266,2023,Rhondda Cynon Taf 015,0.46814725674600344,0.09813279954298192,3
W02000266,2025,Rhondda Cynon Taf 015,0.19101749344806626,0.01805137985346083,9
W02000267,2021,Rhondda Cynon Taf 016,0,0,6
W02000267,2023,Rhondda Cynon Taf 016,0,0,3
W02000267,2025,Rhondda Cynon Taf 016,0.38768481273362043,0.07569560365471198,4
W02000268,2021,Rhondda Cynon Taf 017,0,0,3
W02000268,2023,Rhondda Cynon Taf 017,0.15751108875263864,0.02232284622425626,5
W02000268,2025,Rhondda Cynon Taf 017,0.03728687811082731,0.0014763597418372876,11
W02000269,2021,Rhondda Cynon Taf 018,0.08489608206896909,0.006881388095694977,9
W02000269,2023,Rhondda Cynon Taf 018,0,0,7
W02000269,2025,Rhondda Cynon Taf 018,0,0,7
W02000270,2021,Rhondda Cynon Taf 019,0,0,5
W02000270,2023,Rhondda Cynon Taf 019,0,0,3
W02000270,2025,Rhondda Cynon Taf 019,0,0,4
W02000271,2021,Rhondda Cynon Taf 020,0,0,5
W02000271,2023,Rhondda Cynon Taf 020,0.12268950939478775,0.017139338663390704,4
W02000271,2025,Rhondda Cynon Taf 020,0,0,7
W02000272,2021,Rhondda Cynon Taf 021,0.23744356703814623,0.03912458022743475,7
W02000272,2023,Rhondda Cynon Taf 021,0,0,2
W02000272,2025,Rhondda Cynon Taf 021,0.18555656861406486,0.017274009278029114,8
W02000273,2021,Rhondda Cynon Taf 022,0.4992046024265114,0.08652624919370804,4
W02000273,2023,Rhondda Cynon Taf 022,0,0,3
W02000273,2025,Rhondda Cynon Taf 022,0.3226183991408277,0.041471326761072236,7
W02000274,2021,Rhondda Cynon Taf 023,0.07445337174504847,0.005239248360270168,13
W02000274,2023,Rhondda Cynon Taf 023,0.18810549115670122,0.03033909528162065,5
W02000274,2025,Rhondda Cynon Taf 023,0.18878885681428406,0.028365946384377526,7
W02000275,2021,Rhondda Cynon Taf 024,0,0,6
W02000275,2023,Rhondda Cynon Taf 024,1,0,1
W02000275,2025,Rhondda Cynon Taf 024,0.13233078446833696,0.01609793561785056,8
W02000276,2021,Rhondda Cynon Taf 025,0,0,3
W02000276,2023,Rhondda Cynon Taf 025,0,0,2
W02000276,2025,Rhondda Cynon Taf 025,0.14269715022150847,0.01692906107665517,10
W02000277,2021,Rhondda Cynon Taf 026,0.20879429506292893,0.0361116556916902,5
W02000277,2023,Rhondda Cynon Taf 026,0,0,4
W02000277,2025,Rhondda Cynon Taf 026,0.10088609002340775,0.010185665637344358,6
W02000278,2021,Rhondda Cynon Taf 027,0.18255421188670268,0.017764292437858157,8
W02000278,2023,Rhondda Cynon Taf 027,0,0,5
W02000278,2025,Rhondda Cynon Taf 027,0.08316256222900299,0.007035476902267139,7
W02000279,2021,Rhondda Cynon Taf 028,0.1231693676092707,0.013790605849481842,8
W02000279,2023,Rhondda Cynon Taf 028,0,0,4
W02000279,2025,Rhondda Cynon Taf 028,0.25312851242312073,0.016754115502529927,11
W02000280,2021,Rhondda Cynon Taf 029,0.24440039640518788,0.04037675502059418,7
W02000280,2023,Rhondda Cynon Taf 029,0.31322778610688284,0.06393153441522402,4
W02000280,2025,Rhondda Cynon Taf 029,0.21060406256842443,0.03449264812068904,6
W02000281,2021,Rhondda Cynon Taf 030,0.062352842327418195,0.003845420221985885,11
W02000281,2023,Rhondda Cynon Taf 030,0,0,4
W02000281,2025,Rhondda Cynon Taf 030,0.12026842955867198,0.012620693151544427,10
W02000282,2021,Rhondda Cynon Taf 031,0,0,8
W02000282,2023,Rhondda Cynon Taf 031,0,0,5
W02000282,2025,Rhondda Cynon Taf 031,0.0898198462406467,0.009824883839505073,5
W02000284,2021,Merthyr Tydfil 002,0,0,8
W02000284,2023,Merthyr Tydfil 002,0.13005856501978796,0.015663781977156056,7
W02000284,2025,Merthyr Tydfil 002,0.08036287104106436,0.0024840144721352685,31
W02000285,2021,Merthyr Tydfil 003,0.04783204821367207,0.0022579170183266097,14
W02000285,2023,Merthyr Tydfil 003,0.541986534139711,0.05413486319098594,6
W02000285,2025,Merthyr Tydfil 003,0.08607233660619168,0.006553973769235796,23
W02000286,2021,Merthyr Tydfil 004,0,0,13
W02000286,2023,Merthyr Tydfil 004,0.1685173827141214,0.010088140726611915,10
W02000286,2025,Merthyr Tydfil 004,0.31781479424180314,0.015105025546500046,18
W02000287,2021,Merthyr Tydfil 005,0.28424014016189636,0.01580350178666467,15
W02000287,2023,Merthyr Tydfil 005,0.08143689220832523,0.007192585433375964,7
W02000287,2025,Merthyr Tydfil 005,0.37337247642281396,0.016811729851112074,19
W02000288,2021,Merthyr Tydfil 006,0,0,15
W02000288,2023,Merthyr Tydfil 006,0.41078904500048163,0.044258844252017544,8
W02000288,2025,Merthyr Tydfil 006,0.22002796937911617,0.0058431072649693504,32
W02000289,2021,Merthyr Tydfil 007,0.502546487410291,0.02752522054250398,10
W02000289,2023,Merthyr Tydfil 007,0.13349329772120822,0.009045426819936407,13
W02000289,2025,Merthyr Tydfil 007,0.21904547495787316,0.013591118808082166,32
W02000290,2021,Caerphilly 001,0.1505846982555116,0.011361644698303659,8
W02000290,2023,Caerphilly 001,0.18260721374531855,0.028088571713822084,5
W02000290,2025,Caerphilly 001,0.4940004281368866,0.04800114891573124,7
W02000291,2021,Caerphilly 002,0.29516036906540793,0.03690597982520536,6
W02000291,2023,Caerphilly 002,0,0,3
W02000291,2025,Caerphilly 002,0.38510048043962464,0.07552190854049042,5
W02000292,2021,Caerphilly 003,0,0,6
W02000292,2023,Caerphilly 003,0,0,3
W02000292,2025,Caerphilly 003,0.1328072485359273,0.009694582371869797,9
W02000293,2021,Caerphilly 004,0,0,4
W02000293,2023,Caerphilly 004,0,0,2
W02000293,2025,Caerphilly 004,0,0,6
W02000294,2021,Caerphilly 005,0.11192226345038041,0.011557578833828392,8
W02000294,2023,Caerphilly 005,0.21544720375870355,0.034884045460371466,6
W02000294,2025,Caerphilly 005,0.22972725402244865,0.013469047392988237,14
W02000295,2021,Caerphilly 006,0,0,5
W02000295,2023,Caerphilly 006,0.37325681043477665,0.07359730969832547,4
W02000295,2025,Caerphilly 006,0.23708748617540648,0.024230796652796968,7
W02000296,2021,Caerphilly 007,0.18886448092645217,0.020736039521925,7
W02000296,2023,Caerphilly 007,0.48617596350361797,0.0985411267376636,3
W02000296,2025,Caerphilly 007,0.11814081890186584,0.01281790231980255,8
W02000297,2021,Caerphilly 008,0,0,4
W02000297,2023,Caerphilly 008,0.3574645379987234,0.10575003934330138,2
W02000297,2025,Caerphilly 008,0.020509995320708425,4.8206832770506604e-4,8
W02000298,2021,Caerphilly 009,0,0,8
W02000298,2023,Caerphilly 009,0,0,5
W02000298,2025,Caerphilly 009,0,0,9
W02000299,2021,Caerphilly 010,0,0,6
W02000299,2023,Caerphilly 010,0.2764754807732366,0.031091580668882016,7
W02000299,2025,Caerphilly 010,0.1968710323092155,0.02070306108664358,7
W02000300,2021,Caerphilly 011,0,0,5
