domain_id,direct_estimate,variance,direct_ci_lower,direct_ci_upper,direct_ci_width,n
W02000312,30.379913606829934,201.90928002487107,2.529335692834241,58.23049152082562,55.701155827991386,10
W02000313,7.025313145204429,4.240608908864029,2.9891363423014568,11.0614899481074,8.072353605805944,7
W02000314,11.779766829344837,8.48758792805335,6.069607656045922,17.489926002643752,11.42031834659783,14
W02000315,8.776242115904141,10.988906422038054,2.27893629649704,15.273547935311242,12.994611638814202,8
W02000316,6.397317579844129,2.2876037860835625,3.4328515731881897,9.361783586500069,5.928932013311879,12
W02000317,13.763133794804096,24.69442777447668,4.0232100918981235,23.503057497710067,19.479847405811945,14
W02000318,16.47431787376319,29.214861715794783,5.880366166897748,27.068269580628634,21.187903413730886,8
W02000319,20.393644395433206,21.80456874016688,11.241353355905176,29.545935434961237,18.30458207905606,15
W02000320,11.558949864454357,23.327752039332257,2.092382786875559,21.025516942033157,18.933134155157596,10
W02000321,5.76801141076976,3.123319706864936,2.3041198151951616,9.231903006344359,6.927783191149197,13
W02000322,12.43540658541331,13.577736081104971,5.213202563843934,19.657610606982686,14.44440804313875,13
W02000323,10.464553767126489,10.484923347708284,4.117989221440678,16.8111183128123,12.693129091371622,8
W02000324,9.095711216774777,4.635283531864022,4.875888327599353,13.315534105950203,8.43964577835085,13
W02000325,2.6425414459662058,0.727734757843311,0.970516970747358,4.3145659211850536,3.3440489504376956,7
W02000326,13.917512654970892,25.395054635258315,4.040385446778808,23.794639863162978,19.754254416384168,8
W02000327,8.004931831872058,4.688003191997147,3.7611795933010743,12.248684070443042,8.487504477141968,11
W02000328,10.143527658860867,5.1638655735468575,5.689596138581552,14.59745917914018,8.90786304055863,7
W02000329,5.060284128684291,1.513912001672776,2.648677953201624,7.471890304166958,4.823212350965334,3
W02000330,4.6060227736422465,3.0296934527782757,1.1944439062858105,8.017601640998683,6.823157734712872,7
W02000331,3.7773153186101953,0.821935264429045,2.000366666614134,5.554263970606256,3.5538973039921222,6
W02000332,2.5429836356087145,0.1639565147273203,1.7493493703602478,3.3366179008571812,1.5872685304969336,8
W02000333,2.135051546085259,1.5011473129684167,-0.266366267936172,4.53646936010669,4.802835628042862,3
W02000334,10.731660973962459,4.4774853494788305,6.584287381125918,14.879034566799,8.294747185673081,2
W02000335,10.80934221343589,9.710592394584683,4.701624821231458,16.917059605640322,12.215434784408865,8
W02000336,30.9257753632422,182.66688391000855,4.435529965573856,57.41602076091054,52.980490795336685,14
W02000337,5.7097328798100015,5.761150936421722,1.0052629375787108,10.414202822041293,9.408939884462582,4
W02000338,14.218961938091962,38.605591908702905,2.040815860939123,26.3971080152448,24.356292154305677,7
W02000339,13.498848114262096,37.61466168334285,1.4780126889378682,25.519683539586325,24.041670850648455,8
W02000340,12.03846462655071,7.828977818200818,6.554323747032727,17.522605506068693,10.968281759035964,7
W02000341,12.473278274432117,19.853491803405333,3.740055838700737,21.206500710163496,17.46644487146276,10
W02000342,37.79384992940254,278.88002617378413,5.062435225036204,70.52526463376887,65.46282940873267,7
W02000343,15.192378364207306,52.71950367795035,0.9611716223595135,29.4235851060551,28.462413483695585,10
W02000344,12.21691237753517,10.136502138196915,5.976689095143965,18.457135659926376,12.48044656478241,9
W02000345,9.670293260293073,11.277793132149316,3.0881378309170087,16.252448689669137,13.16431085875213,10
W02000346,28.46012356953176,56.12759426117515,13.776126630219547,43.14412050884397,29.367993878624425,8
W02000347,29.889998509344064,224.27552442643434,0.5373690762491456,59.242627942438986,58.70525886618984,7
W02000348,6.366385123946504,9.501008165242775,0.32493885938396616,12.407831388509042,12.082892529125075,6
W02000349,9.502807228072353,7.71248010845315,4.059622169245708,14.945992286898997,10.88637011765329,9
W02000350,9.37316553501438,9.591513294609042,3.3030125326123736,15.443318537416385,12.140306004804012,14
W02000351,14.25662924692783,13.469387530428634,7.063299062868805,21.449959430986855,14.386660368118049,10
W02000352,10.616345419909953,11.10819539668669,4.083869362861479,17.148821476958428,13.064952114096949,13
W02000353,5.105723225951837,4.4158220189882185,0.9870071798829727,9.224439272020701,8.237432092137729,4
W02000354,6.635614841194458,5.746660239767887,1.9370650673714422,11.334164615017475,9.397099547646032,7
W02000355,9.548353732808843,2.228289648871653,6.622572210701401,12.474135254916286,5.851563044214885,5
W02000356,11.662427851317679,6.71870764312926,6.582015733994384,16.742839968640972,10.16082423464659,16
W02000357,14.08388127160262,6.961016403138816,8.912668588459711,19.255093954745526,10.342425366285816,10
W02000358,15.035482619479815,13.799069478993703,7.754651258261358,22.316313980698272,14.561662722436914,11
W02000359,12.951227947898866,10.739421846050682,6.528100752849067,19.374355142948666,12.846254390099599,11
W02000360,11.807168256601559,17.025971513509937,3.7197105493674876,19.89462596383563,16.174915414468142,6
W02000361,13.39583785568002,7.088943217675741,8.177324248816172,18.614351462543866,10.437027213727696,12
W02000362,6.585049879764016,4.75401464908858,2.3115240899812175,10.858575669546815,8.547051579565597,14
W02000363,7.473881397356571,8.99546424711278,1.5953632633615378,13.352399531351605,11.757036267990067,7
W02000364,12.947770505029139,62.422050775440695,-2.5377243291352816,28.43326533919356,30.97098966832884,8
W02000365,20.289973984947725,52.688200074179484,6.062992948727571,34.51695502116788,28.45396207244031,9
W02000366,12.857951763297176,37.16771984951929,0.9087462426814525,24.8071572839129,23.898411041231448,7
W02000367,7.580477718410777,3.3841847020989113,3.9748315971749206,11.186123839646633,7.211292242471713,7
W02000368,3.2748114728110513,0.7253178822962507,1.605565781898753,4.9440571637233495,3.3384913818245967,8
W02000369,4.4504982185489546,1.070035305023885,2.423025005956552,6.477971431141357,4.054946425184805,6
W02000370,4.221165910395479,1.6366818405599908,1.713681721273789,6.72865009951717,5.01496837824338,10
W02000371,3.733923781080957,2.3167388379685203,0.7506396980711165,6.717207864090797,5.966568166019681,8
W02000372,15.961198446873366,27.656113481283175,5.653738742867853,26.268658150878878,20.614919408011026,10
W02000373,18.389389318926778,65.95174392341076,2.4720962244281157,34.30668241342544,31.834586188997324,5
W02000374,6.58611820745636,7.97849982165585,1.0498554865522012,12.122380928360517,11.072525441808317,10
W02000375,6.828223612232073,9.883857480512509,0.6662574570883395,12.990189767375806,12.323932310287468,11
W02000376,6.098475441448855,2.2431334601383432,3.1629650087527867,9.033985874144923,5.871020865392136,10
W02000377,5.324977143677473,0.9153583946272912,3.4497596072833083,7.200194680071638,3.75043507278833,11
W02000378,5.730981705358661,9.808175989408733,-0.40734778082180867,11.869311191539131,12.27665897236094,7
W02000379,47.4303517569962,733.3159699285059,-5.646070787080262,100.50677430107267,106.15284508815293,5
W02000380,8.855183364555808,1.8563786745738529,6.184703198697445,11.525663530414171,5.340960331716727,5
W02000381,17.741587405594732,33.78217454834809,6.349590137997886,29.133584673191578,22.783994535193692,11
W02000382,8.735814187217894,17.52136318317278,0.5315428116186833,16.940085562817103,16.40854275119842,10
W02000383,4.0613326887318415,0.9188059400197941,2.182587123419699,5.940078254043984,3.757491130624284,14
W02000384,3.738737209807085,0.15207337466298973,2.974404117428284,4.503070302185886,1.5286661847576029,6
W02000385,22.00173652404174,290.8810219018798,-11.426522984019122,55.4299960321026,66.85651901612172,9
W02000386,8.598484125800605,15.03885273528883,0.9976120266342487,16.199356224966962,15.201744198332712,9
W02000387,13.488834805276841,41.125524341707646,0.9195144453248325,26.05815516522885,25.138640719904018,13
W02000388,5.588005659013572,1.4896217555535536,3.195824450130237,7.980186867896906,4.784362417766669,10
W02000389,5.644775340982704,2.867534994402791,2.3257510213222172,8.963799660643192,6.638048639320974,10
W02000390,6.617859747350056,3.8999281493186584,2.7472055418671433,10.488513952832967,7.741308410965825,7
W02000391,9.495707985789393,16.805208497098967,1.4608533534730501,17.530562618105733,16.069709264632685,8
W02000392,7.431107541964304,6.068044517675824,2.6029609183515277,12.25925416557708,9.656293247225552,8
W02000393,7.646527027819966,5.4658373208338995,3.064217495311767,12.228836560328165,9.164619065016398,12
W02000394,20.14621200919989,276.7544434155933,-12.46022707613022,52.752651094529995,65.21287817066022,7
W02000395,18.286188004321787,94.96994507319931,-0.8145067734396356,37.386882782083205,38.201389555522844,10
W02000396,43.885537255447595,535.97370975913,-1.4906305357032323,89.26170504659842,90.75233558230165,8
W02000397,12.77127849465313,26.714229537583584,2.640859737682563,22.901697251623695,20.260837513941134,10
W02000398,5.743367168111327,6.869359067883265,0.6063125844826551,10.880421751739998,10.274109167257343,10
W02000399,3.9098385750514137,2.0889162304063826,1.077034206456724,6.7426429436461035,5.6656087371893795,10
W02000400,7.5458192812347065,2.015957609668574,4.762924609619772,10.32871395284964,5.565789343229868,4
W02000401,5.941598146118677,2.1945514385435563,3.0380505218650424,8.845145770372312,5.807095248507269,13
W02000402,3.964228040641638,1.1877861847245645,1.8281102051190077,6.100345876164268,4.2722356710452605,6
W02000403,8.206328163694529,11.437579856511045,1.5777078866856833,14.834948440703375,13.257240554017692,6
W02000404,3.5761852892923516,1.8630645475982741,0.9009004883686202,6.251470090216083,5.350569601847463,8
W02000405,5.31963558646857,3.2482718856685513,1.7871348750766658,8.852136297860474,7.065001422783808,8
W02000406,12.833454488678909,52.650265631221664,-1.3884040554390555,27.055313032796874,28.44371708823593,8
W02000407,5.425306863485208,2.475957433286168,2.341212494677382,8.509401232293033,6.168188737615652,12
W02000408,7.9461689546719745,4.055961643392223,3.99884299280164,11.89349491654231,7.894651923740669,15
W02000409,8.602754578064927,8.215393459495791,2.9849030746875878,14.220606081442266,11.235703006754678,6
W02000410,4.124394787388791,0.5864826096804575,2.623384596434564,5.625404978343019,3.002020381908454,3
W02000411,17.4549439538183,51.57061707639374,3.379657720115123,31.53023018752148,28.150572467406356,12
W02000412,9.21138548133769,3.1804780644298463,5.715942085670454,12.706828877004925,6.990886791334471,7
W02000414,4.388364907461722,0.7331340199184669,2.710149292316045,6.066580522607399,3.3564312302913537,13
W02000415,16.65543147242418,55.69239742759869,2.0284730067053705,31.28238993814299,29.25391693143762,17
W02000416,8.023921893691407,7.40250131331289,2.6912444193617615,13.356599368021051,10.66535494865929,11
W02000417,13.875316050113502,25.227160807139413,4.03089321498971,23.719738885237295,19.688845670247584,10
W02000418,9.638976319784414,11.826321083287684,2.8986502836376484,16.37930235593118,13.48065207229353,7
W02000419,24.494580467362738,11.930301806491586,17.724687748876125,31.26447318584935,13.539785436973228,4
W02000421,19.738438562327502,104.91130268717615,-0.33710029477558123,39.813977419430586,40.15107771420617,11
W02000422,12.538670109748516,52.923595197235336,-1.7200564571542678,26.7973966766513,28.517453133805567,6
W02000423,18.240953327326388,55.49617274052302,3.639785661691107,32.84212099296167,29.20233533127056,6
W02000424,6.8174112040365324,7.0733258552368365,1.604649114176894,12.030173293896171,10.425524179719277,9
W02000425,6.014773230968838,4.2280540623141025,1.9845756569303328,10.044970805007342,8.06039514807701,10
W02000426,17.88684647361067,43.16408691279586,5.009767756595831,30.76392519062551,25.75415743402968,7
W02000427,28.8035474709716,117.54590436070434,7.553504031202312,50.053590910740894,42.50008687953858,15
W02000428,8.354227387904418,6.65476666898795,3.298047838522878,13.410406937285957,10.11235909876308,9
