area_id,time_id,msoa_name,inla,direct_estimate,variance,adj_variance,n,summer,diff
W02000224,2025,Bridgend 007,0.03924115416411075,0,0,0.07479202193890655,12,0.03882340392232159,4.1775024178916653e-4
W02000225,2025,Bridgend 008,0.03990814415965718,0.28250679011949603,0.0461937704273078,0.0461937704273078,10,0.03970199330901363,2.0615085064355082e-4
W02000226,2025,Bridgend 009,0.036362932282631856,0,0,0.07479202193890655,12,0.036886314346345754,-5.233820637138981e-4
W02000227,2025,Bridgend 010,0.04004310520942151,0.05848109116298291,0.0032701092898489406,0.0032701092898489406,19,0.03909175058247123,9.513546269502779e-4
W02000228,2025,Bridgend 011,0.04168622034293735,0.07207263098062257,0.0050886970374061855,0.0050886970374061855,12,0.04223848431844368,-5.522639755063327e-4
W02000229,2025,Bridgend 012,0.03720353952649268,0,0,0.07479202193890655,15,0.03677952535445942,4.2401417203325603e-4
W02000230,2025,Bridgend 013,0.03446717181277759,0.1464101254794437,0.017629753716311685,0.017629753716311685,14,0.03499359944824695,-5.264276354693537e-4
W02000231,2025,Bridgend 014,0.04398846450116133,0.07183417284544649,0.005249421462850407,0.005249421462850407,8,0.04325373009731316,7.34734403848171e-4
W02000232,2025,Bridgend 015,0.03810693917817456,0,0,0.07479202193890655,9,0.03704513537689175,0.001061803801282811
W02000233,2025,Bridgend 016,0.03983512571483569,0,0,0.07479202193890655,13,0.03976872917782306,6.63965370126321e-5
W02000234,2025,Bridgend 017,0.03793284434233256,0,0,0.07479202193890655,15,0.03757078698861182,3.6205735372073916e-4
W02000235,2025,Bridgend 018,0.03157412239638517,0,0,0.07479202193890655,13,0.03180563098130835,-2.3150858492317766e-4
W02000236,2025,Bridgend 019,0.03258544244190911,0,0,0.07479202193890655,16,0.033670027031923594,-0.0010845845900144813
W02000237,2025,Vale of Glamorgan 001,0.03569138863738845,0.03299495021307682,0.0010977342923550331,0.0010977342923550331,20,0.035702622269768995,-1.1233632380543146e-5
W02000238,2025,Vale of Glamorgan 002,0.03534308657237544,0.06415583379282938,0.004148765243193905,0.004148765243193905,12,0.033849175743847625,0.0014939108285278169
W02000239,2025,Vale of Glamorgan 003,0.03774095370157211,0,0,0.07479202193890655,15,0.037148635858678704,5.923178428934028e-4
W02000240,2025,Vale of Glamorgan 004,0.04544548323584171,0.1448573720935013,0.017416515864917187,0.017416515864917187,9,0.04560209817331907,-1.56614937477359e-4
W02000241,2025,Vale of Glamorgan 005,0.042548227811589345,0,0,0.07479202193890655,13,0.04106462320144182,0.0014836046101475223
W02000242,2025,Vale of Glamorgan 006,0.039050405438810026,0,0,0.07479202193890655,10,0.038225371897213554,8.250335415964719e-4
W02000243,2025,Vale of Glamorgan 007,0.04786784847308464,0,0,0.07479202193890655,11,0.047070194472447785,7.976540006368535e-4
W02000244,2025,Vale of Glamorgan 008,0.038887001830957564,0,0,0.07479202193890655,18,0.03879388996950251,9.311186145505301e-5
W02000245,2025,Vale of Glamorgan 009,0.0467486299344998,0.1167767187903577,0.011720271257864052,0.011720271257864052,16,0.04664497275771996,1.0365717677983388e-4
W02000246,2025,Vale of Glamorgan 010,0.037377113961470254,0,0,0.07479202193890655,13,0.036618571957730134,7.585420037401203e-4
W02000247,2025,Vale of Glamorgan 011,0.03813040932357097,0.0596274866203391,0.0034270692222085363,0.0034270692222085363,18,0.03876965471518929,-6.392453916183177e-4
W02000248,2025,Vale of Glamorgan 012,0.051933660141741576,0.07073787693267697,0.004683293358499987,0.004683293358499987,19,0.0509149409542674,0.0010187191874741763
W02000249,2025,Vale of Glamorgan 013,0.05238851255939795,0.3151517375304732,0.02178849084273634,0.02178849084273634,13,0.05231929269136123,6.92198680367212e-5
W02000250,2025,Vale of Glamorgan 014,0.03935277461314034,0,0,0.07479202193890655,13,0.03904171023828773,0.00031106437485260707
W02000251,2025,Vale of Glamorgan 015,0.049399124949468916,0.09791487836760734,0.004642951103399274,0.004642951103399274,18,0.04812580030947893,0.001273324639989984
W02000252,2025,Rhondda Cynon Taf 001,0.040109565966493406,0,0,0.07479202193890655,5,0.040054704238589256,5.486172790414995e-5
W02000253,2025,Rhondda Cynon Taf 002,0.04067350950553245,0,0,0.07479202193890655,7,0.040079401035816954,5.941084697154986e-4
W02000254,2025,Rhondda Cynon Taf 003,0.03980757857949486,0,0,0.07479202193890655,6,0.03996110418432287,-1.535256048280087e-4
W02000255,2025,Rhondda Cynon Taf 004,0.03910848959812665,0,0,0.07479202193890655,6,0.03833967414761632,7.688154505103295e-4
W02000256,2025,Rhondda Cynon Taf 005,0.042919124997665814,0,0,0.07479202193890655,8,0.04160095996006973,0.0013181650375960821
W02000257,2025,Rhondda Cynon Taf 006,0.04147859875564083,0,0,0.07479202193890655,7,0.04099375620155554,4.8484255408529076e-4
W02000258,2025,Rhondda Cynon Taf 007,0.04205146773542425,0.1835071450253025,0.02670266284096593,0.02670266284096593,8,0.041983332429551136,6.813530587311545e-5
W02000259,2025,Rhondda Cynon Taf 008,0.045540037180905,0,0,0.07479202193890655,5,0.04408548920632022,0.0014545479745847745
W02000260,2025,Rhondda Cynon Taf 009,0.0432024330606784,0.372965428737721,0.07479202193890655,0.07479202193890655,4,0.04261470832807415,5.877247326042459e-4
W02000261,2025,Rhondda Cynon Taf 010,0.04087079686049009,0.045296965724577386,0.002061615559570713,0.002061615559570713,14,0.040021445454324366,8.493514061657242e-4
W02000262,2025,Rhondda Cynon Taf 011,0.04061944933691192,0,0,0.07479202193890655,12,0.03996503610655336,6.544132303585581e-4
W02000263,2025,Rhondda Cynon Taf 012,0.041999841986506664,0,0,0.07479202193890655,8,0.04131485300877177,6.849889777348975e-4
W02000264,2025,Rhondda Cynon Taf 013,0.04581120668723308,0.04494464590020504,0.0020929666188328998,0.0020929666188328998,10,0.045693095576001264,1.181111112318195e-4
W02000265,2025,Rhondda Cynon Taf 014,0.04234880914859387,0,0,0.07479202193890655,9,0.04195163050942061,3.9717863917326096e-4
W02000266,2025,Rhondda Cynon Taf 015,0.043523176572721416,0,0,0.07479202193890655,9,0.0413650665397818,0.002158110032939614
W02000267,2025,Rhondda Cynon Taf 016,0.0424702832648967,0,0,0.07479202193890655,4,0.04267622690015685,-2.0594363526015014e-4
W02000268,2025,Rhondda Cynon Taf 017,0.044048962543104336,0.030777319895560595,0.001020827248197679,0.001020827248197679,11,0.043507140952355465,5.418215907488713e-4
W02000269,2025,Rhondda Cynon Taf 018,0.042076041153758244,0,0,0.07479202193890655,7,0.04125291606419449,8.231250895637532e-4
W02000270,2025,Rhondda Cynon Taf 019,0.0404542481831937,0,0,0.07479202193890655,4,0.039742849038808856,7.113991443848458e-4
W02000271,2025,Rhondda Cynon Taf 020,0.04480380366625569,0.07951487718834524,0.00692752292892289,0.00692752292892289,6,0.04524124107110417,-4.3743740484848e-4
W02000272,2025,Rhondda Cynon Taf 021,0.04466145658362068,0.12102535306222087,0.01346208863778119,0.01346208863778119,8,0.04311191520405573,0.0015495413795649504
W02000273,2025,Rhondda Cynon Taf 022,0.053713117988075494,0,0,0.07479202193890655,7,0.05206954601926137,0.0016435719688141226
W02000274,2025,Rhondda Cynon Taf 023,0.043776995307147556,0.18878885681428406,0.028438505385034805,0.028438505385034805,7,0.043233889694905714,5.431056122418426e-4
W02000275,2025,Rhondda Cynon Taf 024,0.04147205110589843,0,0,0.07479202193890655,8,0.04086824359245815,6.038075134402812e-4
W02000276,2025,Rhondda Cynon Taf 025,0.04079299316164445,0.08958261461549491,0.007545075036506737,0.007545075036506737,10,0.04035690288177889,4.3609027986555443e-4
W02000277,2025,Rhondda Cynon Taf 026,0.040611344040419745,0,0,0.07479202193890655,6,0.03878935803662635,0.0018219860037933938
W02000278,2025,Rhondda Cynon Taf 027,0.04301921441707519,0.29019637320776104,0.035326501554663006,0.035326501554663006,8,0.043008158038302755,1.105637877243243e-5
W02000279,2025,Rhondda Cynon Taf 028,0.04127063570759082,0,0,0.07479202193890655,11,0.04139010477976588,-1.1946907217506159e-4
W02000280,2025,Rhondda Cynon Taf 029,0.0412059355913857,0,0,0.07479202193890655,6,0.0403016831680751,9.042524233106031e-4
W02000281,2025,Rhondda Cynon Taf 030,0.03941174710768495,0.10268536105479557,0.009488590892008058,0.009488590892008058,11,0.03982639002530726,-4.1464291762231126e-4
W02000282,2025,Rhondda Cynon Taf 031,0.03966056170218812,0,0,0.07479202193890655,5,0.03891312554182243,7.474361603656901e-4
W02000284,2025,Merthyr Tydfil 002,0.04374739099038615,0.07662753602614975,0.0029131988219726276,0.0029131988219726276,30,0.043640477785661796,1.0691320472435567e-4
W02000285,2025,Merthyr Tydfil 003,0.03907792024330837,0.02592549616654297,6.794967840329848e-4,6.794967840329848e-4,22,0.038150426101874885,9.274941414334839e-4
W02000286,2025,Merthyr Tydfil 004,0.04445007992365429,0,0,0.07479202193890655,16,0.04365171365952432,7.983662641299696e-4
W02000287,2025,Merthyr Tydfil 005,0.04308784306737211,0.07818534734615408,0.0031797815227670384,0.0031797815227670384,19,0.04167774034833073,0.0014101027190413784
W02000288,2025,Merthyr Tydfil 006,0.04427927813997267,0.06759886661755571,0.0024032233821080612,0.0024032233821080612,32,0.042719299149336414,0.0015599789906362571
W02000289,2025,Merthyr Tydfil 007,0.04523562247067217,0.2616029766464976,0.013834622409649631,0.013834622409649631,32,0.04564840661233112,-4.1278414165894783e-4
W02000290,2025,Caerphilly 001,0.042674359183091926,0.12914368012326416,0.015622803029404015,0.015622803029404015,7,0.04274175810196423,-6.739891887230787e-5
W02000291,2025,Caerphilly 002,0.041940121747723026,0,0,0.07479202193890655,5,0.04029199657294755,0.001648125174775479
W02000292,2025,Caerphilly 003,0.04092719039534063,0,0,0.07479202193890655,9,0.04020591428297515,7.212761123654779e-4
W02000293,2025,Caerphilly 004,0.04147364728948113,0,0,0.07479202193890655,6,0.04000882397472872,0.0014648233147524087
W02000294,2025,Caerphilly 005,0.03696596007672621,0.09479690215287191,0.008168299199631317,0.008168299199631317,14,0.036344667621635816,6.212924550903914e-4
W02000295,2025,Caerphilly 006,0.0360470030505453,0,0,0.07479202193890655,7,0.035599059570432245,4.4794348011305274e-4
W02000296,2025,Caerphilly 007,0.04008859737677379,0.07681844747274189,0.005923746592062732,0.005923746592062732,8,0.03983008984039943,2.585075363743597e-4
W02000297,2025,Caerphilly 008,0.03980933936566943,0.020509995320708425,4.833395336142721e-4,4.833395336142721e-4,8,0.040045084020134666,-2.3574465446523502e-4
W02000298,2025,Caerphilly 009,0.036320981132610564,0,0,0.07479202193890655,10,0.03537837559923374,9.42605533376821e-4
W02000299,2025,Caerphilly 010,0.036069532851685904,0,0,0.07479202193890655,7,0.0350600365650985,0.0010094962865874052
W02000300,2025,Caerphilly 011,0.036830522159414424,0,0,0.07479202193890655,5,0.036386385685234335,4.441364741800888e-4
W02000301,2025,Caerphilly 012,0.041282513756671566,0.044161521111563275,0.0021653401572206826,0.0021653401572206826,9,0.04146713873042213,-1.8462497375056758e-4
W02000302,2025,Caerphilly 013,0.03977767497130655,0.0314265350622372,0.0010686353026112037,0.0010686353026112037,12,0.03896322759859034,8.14447372716208e-4
W02000303,2025,Caerphilly 014,0.03612348157458994,0,0,0.07479202193890655,11,0.03620998716701865,-8.650559242871086e-5
W02000304,2025,Caerphilly 015,0.037738163959002216,0,0,0.07479202193890655,7,0.037513454161703416,2.2470979729879992e-4
W02000305,2025,Caerphilly 016,0.03616528242289383,0,0,0.07479202193890655,6,0.03675253701293354,-5.872545900397069e-4
W02000306,2025,Caerphilly 017,0.03633580951915954,0,0,0.07479202193890655,10,0.03511455857302146,0.0012212509461380777
W02000307,2025,Caerphilly 018,0.04209256153551056,0,0,0.07479202193890655,10,0.041678575803349195,4.139857321613649e-4
W02000308,2025,Caerphilly 019,0.03960073962566753,0,0,0.07479202193890655,10,0.038366678464225513,0.0012340611614420141
W02000309,2025,Caerphilly 020,0.03744425724707817,0,0,0.07479202193890655,9,0.03639959946653493,0.0010446577805432386
W02000310,2025,Caerphilly 021,0.03657320047293108,0,0,0.07479202193890655,11,0.037401865794049347,-8.286653211182632e-4
W02000311,2025,Caerphilly 022,0.04142946956872727,0.05899856156677649,0.003761920912173069,0.003761920912173069,8,0.040889681451304886,5.397881174223837e-4
W02000312,2025,Caerphilly 023,0.037239029366120384,0,0,0.07479202193890655,9,0.03781276551387911,-5.737361477587272e-4
W02000313,2025,Caerphilly 024,0.03820258403836825,0,0,0.07479202193890655,6,0.037224743896288326,9.778401420799249e-4
W02000314,2025,Blaenau Gwent 001,0.0351550411798458,0,0,0.07479202193890655,27,0.03540021818958593,-2.451770097401246e-4
W02000315,2025,Blaenau Gwent 002,0.037693170809197964,0,0,0.07479202193890655,12,0.03726410083423989,4.2906997495807675e-4
W02000316,2025,Blaenau Gwent 003,0.03718400141187497,0.041311955855826386,0.0016775272305463054,0.0016775272305463054,22,0.03747524494033812,-2.9124352846314483e-4
W02000317,2025,Blaenau Gwent 004,0.035518238711187276,0,0,0.07479202193890655,23,0.03565723486646433,-1.389961552770505e-4
W02000318,2025,Blaenau Gwent 005,0.038786798476880394,0.1107561007057057,0.005701888932761922,0.005701888932761922,19,0.03844574264440281,3.410558324775867e-4
W02000319,2025,Blaenau Gwent 006,0.037976585415257905,0,0,0.07479202193890655,23,0.036776459960272866,0.001200125454985039
W02000320,2025,Blaenau Gwent 007,0.0387311194509635,0,0,0.07479202193890655,17,0.038200811686227465,5.303077647360321e-4
W02000321,2025,Blaenau Gwent 008,0.03729187514114039,0,0,0.07479202193890655,23,0.037185207400272306,1.0666774086808689e-4
W02000322,2025,Blaenau Gwent 009,0.03854723114286802,0.07439244023293175,0.005236269416521719,0.005236269416521719,17,0.03834657098352482,2.006601593431967e-4
W02000323,2025,Torfaen 001,0.03846967207923785,0.1673449155592207,0.021211440630420342,0.021211440630420342,16,0.038170997718048806,2.986743611890427e-4
W02000324,2025,Torfaen 002,0.035309882983195554,0,0,0.07479202193890655,14,0.03533371498615119,-2.3832002955637144e-5
W02000325,2025,Torfaen 003,0.03707859149850145,0,0,0.07479202193890655,13,0.03697133910716448,1.072523913369719e-4
W02000326,2025,Torfaen 004,0.03568555564478286,0,0,0.07479202193890655,12,0.03504774181856275,6.378138262201072e-4
W02000327,2025,Torfaen 005,0.030744364744197967,0,0,0.07479202193890655,20,0.029713944188919813,0.001030420555278154
W02000328,2025,Torfaen 006,0.03275231325373311,0,0,0.07479202193890655,17,0.03337057943109795,-6.182661773648443e-4
W02000329,2025,Torfaen 007,0.036009649988747464,0,0,0.07479202193890655,21,0.035356901995078224,6.527479936692393e-4
W02000330,2025,Torfaen 008,0.032767355459953115,0.01332074880698912,1.904282509668827e-4,1.904282509668827e-4,16,0.03360078432387593,-8.334288639228124e-4
W02000331,2025,Torfaen 009,0.03939906517864883,0.14960598510964573,0.017589606389133167,0.017589606389133167,18,0.0387995426677268,5.99522510922032e-4
W02000332,2025,Torfaen 010,0.03687303498452579,0,0,0.07479202193890655,24,0.03641396390934867,4.5907107517711987e-4
W02000333,2025,Torfaen 011,0.0366389091156184,0.05493737990494775,0.002887661735253496,0.002887661735253496,21,0.035697598781794376,9.413103338240247e-4
W02000334,2025,Torfaen 012,0.03407008000498612,0.10152552706692189,0.009079615769801805,0.009079615769801805,15,0.03465294220961422,-5.828622046281026e-4
W02000335,2025,Torfaen 013,0.032438240219442166,0,0,0.07479202193890655,16,0.032486483488741495,-4.824326929932926e-5
W02000336,2025,Monmouthshire 001,0.033398279504218906,0,0,0.07479202193890655,34,0.03198022127140014,0.001418058232818764
W02000337,2025,Monmouthshire 002,0.042606083754166836,0.07652570355924396,0.002832660310234071,0.002832660310234071,26,0.04204929807433888,5.56785679827955e-4
W02000338,2025,Monmouthshire 003,0.032698517296586314,0.018197012236512447,3.414497685947275e-4,3.414497685947275e-4,25,0.03303053141156552,-3.3201411497920524e-4
W02000339,2025,Monmouthshire 004,0.031027993617937892,0,0,0.07479202193890655,26,0.032007896728029464,-9.79903110091572e-4
W02000340,2025,Monmouthshire 005,0.03033175290993976,0,0,0.07479202193890655,16,0.03043502408986213,-1.0327117992237067e-4
W02000341,2025,Monmouthshire 006,0.030030947151538787,0,0,0.07479202193890655,29,0.02908789761381535,9.430495377234366e-4
W02000342,2025,Monmouthshire 007,0.03326006131675505,0.0864006320826495,0.0038526052260398,0.0038526052260398,16,0.03277882453914362,4.812367776114365e-4
W02000343,2025,Monmouthshire 008,0.03612895444361723,0,0,0.07479202193890655,16,0.035920200584189405,2.0875385942782654e-4
W02000344,2025,Monmouthshire 009,0.03486587434600753,0.09349921206224143,0.005825912320302069,0.005825912320302069,21,0.0334191598453443,0.0014467145006632348
W02000345,2025,Monmouthshire 010,0.0345661162524882,0,0,0.07479202193890655,19,0.033586791136871096,9.793251156171023e-4
W02000346,2025,Monmouthshire 011,0.03541866031034779,0.016494613608538086,2.8022897583731535e-4,2.8022897583731535e-4,24,0.034461118369249005,9.575419410987815e-4
W02000347,2025,Newport 001,0.03308830479138187,0.04564497497763991,0.002064499986228287,0.002064499986228287,18,0.03212515504591925,9.631497454626187e-4
W02000348,2025,Newport 002,0.033137325697142235,0,0,0.07479202193890655,9,0.032384318654284726,7.530070428575092e-4
W02000349,2025,Newport 003,0.039344659352187505,0,0,0.07479202193890655,20,0.03851045464305358,8.342047091339233e-4
W02000350,2025,Newport 004,0.035589239417286984,0.1931215982247358,0.02760198474752334,0.02760198474752334,12,0.03453677001751374,0.0010524693997732426
W02000351,2025,Newport 005,0.035909046248811145,0,0,0.07479202193890655,10,0.03492560936326414,9.83436885547008e-4
W02000352,2025,Newport 006,0.03854609903474211,0,0,0.07479202193890655,15,0.037665410359823584,8.806886749185283e-4
W02000353,2025,Newport 007,0.03623480389502467,0,0,0.07479202193890655,6,0.03623405166881723,7.522262074413644e-7
W02000354,2025,Newport 008,0.03336944600628346,0,0,0.07479202193890655,8,0.03294923253877068,4.2021346751277416e-4
W02000355,2025,Newport 009,0.03316695942855512,0,0,0.07479202193890655,11,0.032672440050583694,4.945193779714238e-4
W02000356,2025,Newport 010,0.04207711199083642,0.1375688723671366,0.016121212889531413,0.016121212889531413,11,0.04250499248674548,-4.2788049590906235e-4
W02000357,2025,Newport 011,0.03886663539692766,0,0,0.07479202193890655,15,0.037565880334401544,0.0013007550625261169
W02000358,2025,Newport 012,0.03208921601258254,0,0,0.07479202193890655,7,0.032052295850205276,3.6920162377267196e-5
W02000359,2025,Newport 013,0.042398371832104806,0,0,0.07479202193890655,16,0.04085950323582239,0.001538868596282418
W02000360,2025,Newport 014,0.04231708832120986,0,0,0.07479202193890655,18,0.04123283599138236,0.0010842523298274995
W02000361,2025,Newport 015,0.03746078626571735,0,0,0.07479202193890655,9,0.037487894645711436,-2.710837999408966e-5
W02000362,2025,Newport 016,0.03389232706221676,0,0,0.07479202193890655,9,0.03393052580276764,-3.819874055088074e-5
W02000363,2025,Newport 017,0.03437374406266601,0,0,0.07479202193890655,18,0.034824475465652475,-4.5073140298646647e-4
W02000364,2025,Newport 018,0.045667552169981564,0,0,0.07479202193890655,17,0.0451075039848793,5.600481851022604e-4
W02000365,2025,Newport 019,0.040143835451220876,0,0,0.07479202193890655,8,0.03912094578841255,0.001022889662808328
W02000366,2025,Newport 020,0.03547323445842925,0,0,0.07479202193890655,13,0.03407338903207691,0.001399845426352339
W02000367,2025,Cardiff 001,0.033480506039087456,0,0,0.07479202193890655,6,0.03364261097177508,-1.6210493268762477e-4
W02000368,2025,Cardiff 002,0.039583617166788064,0.12193376846192051,0.013033677550895387,0.013033677550895387,12,0.03933757588336742,2.460412834206435e-4
W02000369,2025,Cardiff 003,0.040361469084073544,0,0,0.07479202193890655,10,0.040895535791059354,-5.340667069858099e-4
W02000370,2025,Cardiff 004,0.034030162745555176,0,0,0.07479202193890655,4,0.03380783787901491,2.2232486654026606e-4
W02000371,2025,Cardiff 005,0.038646006144345796,0,0,0.07479202193890655,10,0.03914799962019763,-5.019934758518363e-4
W02000372,2025,Cardiff 006,0.042619233661863695,0.18076974748478322,0.015297590076622422,0.015297590076622422,10,0.04194417687548218,6.750567863815157e-4
W02000373,2025,Cardiff 007,0.045460729775132845,0.07165943205597675,0.004967771954565637,0.004967771954565637,14,0.0443048100900789,0.0011559196850539424
W02000374,2025,Cardiff 008,0.03459803896785002,0,0,0.07479202193890655,9,0.03557276950828304,-9.747305404330178e-4
W02000375,2025,Cardiff 009,0.04691694457467134,0.30068132256802843,0.052915119157267945,0.052915119157267945,7,0.04724698281051527,-3.3003823584393244e-4
W02000376,2025,Cardiff 010,0.03961195136224659,0,0,0.07479202193890655,10,0.03875926023675194,8.52691125494652e-4
W02000377,2025,Cardiff 011,0.04189639455995617,0,0,0.07479202193890655,11,0.04078533910606591,0.0011110554538902584
W02000378,2025,Cardiff 012,0.03907062650660049,0.10574992853048226,0.011136999392268076,0.011136999392268076,7,0.03917194780889678,-1.013213022962936e-4
W02000379,2025,Cardiff 013,0.052507809739187575,0.2701890564282451,0.029800571631433882,0.029800571631433882,9,0.05118704781699703,0.0013207619221905428
W02000380,2025,Cardiff 014,0.038056925950737744,0,0,0.07479202193890655,8,0.03756674031448443,4.901856362533111e-4
W02000381,2025,Cardiff 015,0.046898669063596854,0.12956175159137706,0.008859857044014726,0.008859857044014726,14,0.04698164417879442,-8.297511519756579e-5
W02000382,2025,Cardiff 016,0.046423722548791374,0.057663972642131696,0.003352259929406651,0.003352259929406651,13,0.046705760769091935,-2.8203822030056086e-4
W02000383,2025,Cardiff 017,0.04357990267913329,0,0,0.07479202193890655,8,0.04303280596705232,5.470967120809675e-4
W02000384,2025,Cardiff 018,0.036849508225288596,0,0,0.07479202193890655,10,0.03615337890832448,6.961293169641183e-4
W02000385,2025,Cardiff 019,0.040130957396786106,0.04869950215947111,0.0023817906496585947,0.0023817906496585947,12,0.03968922495446603,4.4173244232007663e-4
W02000386,2025,Cardiff 020,0.034436566702506825,0,0,0.07479202193890655,14,0.03450168734091702,-6.512063841019461e-5
W02000387,2025,Cardiff 021,0.03944667557871454,0,0,0.07479202193890655,11,0.038901180989267495,5.454945894470473e-4
W02000388,2025,Cardiff 022,0.03838955177906827,0,0,0.07479202193890655,12,0.03843778343439749,-4.823165532922419e-5
W02000389,2025,Cardiff 023,0.04486019675831381,0,0,0.07479202193890655,14,0.04410116546700184,7.590312913119748e-4
W02000390,2025,Cardiff 024,0.03704055920197236,0,0,0.07479202193890655,15,0.035675549493248714,0.0013650097087236496
W02000391,2025,Cardiff 025,0.06166910800060888,0,0,0.07479202193890655,9,0.061493591382818256,1.7551661779062477e-4
W02000392,2025,Cardiff 026,0.042082294895777285,0.13255745431994895,0.017149455030541903,0.017149455030541903,7,0.04252188855304097,-4.39593657263683e-4
W02000393,2025,Cardiff 027,0.04825466471597619,0.14436253916542102,0.016852133851301274,0.016852133851301274,15,0.04753918114566311,7.154835703130774e-4
W02000394,2025,Cardiff 028,0.06411035121127469,0,0,0.07479202193890655,10,0.06311670713087261,9.936440804020757e-4
W02000395,2025,Cardiff 029,0.045259187269356564,0,0,0.07479202193890655,7,0.04368399966042522,0.0015751876089313416
W02000396,2025,Cardiff 030,0.05664145864808578,0,0,0.07479202193890655,7,0.05509515667796292,0.001546301970122857
W02000397,2025,Cardiff 031,0.048461499052364534,0.04505550320170703,0.0021332025390737855,0.0021332025390737855,10,0.049620955482672,-0.0011594564303074664
W02000398,2025,Cardiff 032,0.08055642744020382,0.209119616445308,0.03142155925635628,0.03142155925635628,12,0.07887735569265066,0.0016790717475531625
W02000399,2025,Cardiff 033,0.06624591426904476,0,0,0.07479202193890655,9,0.0648602786851394,0.0013856355839053647
W02000400,2025,Cardiff 034,0.05232781035432474,0.11443183680590295,0.012649276943125962,0.012649276943125962,10,0.05139278916629375,9.350211880309878e-4
W02000401,2025,Cardiff 035,0.05368999201837552,0.1723200188440654,0.017577063260656944,0.017577063260656944,15,0.053253774499266215,4.362175191093068e-4
W02000402,2025,Cardiff 036,0.07023419656737513,0,0,0.07479202193890655,9,0.06850817289547134,0.0017260236719037897
W02000403,2025,Cardiff 037,0.050257962156561295,0,0,0.07479202193890655,10,0.04993464571984353,3.233164367177632e-4
W02000404,2025,Cardiff 038,0.06242425469034965,0.2729301838262963,0.0278307674287556,0.0278307674287556,11,0.059532617981204974,0.0028916367091446765
W02000405,2025,Cardiff 039,0.05019448867811332,0,0,0.07479202193890655,12,0.050561390607374655,-3.6690192926133736e-4
W02000406,2025,Cardiff 040,0.061770759637068975,0.06915928582967376,0.002711511653209829,0.002711511653209829,12,0.062136524264066455,-3.657646269974793e-4
W02000407,2025,Cardiff 041,0.04570695174459831,0,0,0.07479202193890655,4,0.04539766408875362,3.092876558446894e-4
W02000408,2025,Cardiff 042,0.0683654763712318,0.03611261512652058,0.0013554470587408252,0.0013554470587408252,11,0.06378354883997232,0.00458192753125948
W02000409,2025,Cardiff 043,0.044112542152942684,0.06363479570044832,0.004007171892000003,0.004007171892000003,12,0.04427165401668382,-1.5911186374113762e-4
W02000410,2025,Cardiff 044,0.07110419670324439,0.22211963346845814,0.021608672505453418,0.021608672505453418,13,0.06929387068446197,0.001810326018782421
W02000411,2025,Cardiff 045,0.045873156752958964,0,0,0.07479202193890655,13,0.044597629257274195,0.0012755274956847695
W02000412,2025,Cardiff 046,0.05917014609931825,0.07517513125728101,0.005414159939758611,0.005414159939758611,14,0.05906191871053757,1.0822738878067673e-4
W02000414,2025,Powys 020,0.03446937570783732,0.02692761658604264,7.230309728837008e-4,7.230309728837008e-4,26,0.034846870678758184,-3.774949709208636e-4
W02000415,2025,Merthyr Tydfil 008,0.0488869786788207,0.07540262003601914,0.0019756858652994857,0.0019756858652994857,32,0.04915799754295439,-0.00027101886413369303
W02000416,2025,Powys 021,0.036534325105051946,0.012610472729314546,1.6438418843201622e-4,1.6438418843201622e-4,25,0.036299273435612116,2.3505166943982997e-4
W02000417,2025,Neath Port Talbot 020,0.03760875130958037,0,0,0.07479202193890655,13,0.037843636748403596,-2.3488543882322493e-4
W02000418,2025,Carmarthenshire 027,0.03587003061808206,0,0,0.07479202193890655,11,0.03633098420969069,-4.609535916086302e-4
W02000419,2025,Denbighshire 017,0.03426556837942665,0,0,0.07479202193890655,13,0.032969762367449446,0.0012958060119772075
W02000421,2025,Ceredigion 011,0.03753072595152916,0.05967554438557314,0.001762615379198844,0.001762615379198844,25,0.03704723576548183,4.834901860473334e-4
W02000422,2025,Cardiff 048,0.07098388075734494,0.2562992155511787,0.023617860388681314,0.023617860388681314,10,0.06938838437928703,0.0015954963780579062
W02000423,2025,Cardiff 049,0.06886115327983008,0.09134367967570546,0.007988523887480139,0.007988523887480139,11,0.0671356433913015,0.0017255098885285841
W02000424,2025,Wrexham 021,0.034440615497761944,0.04243708752218207,0.0019201318555020497,0.0019201318555020497,11,0.034627613331006744,-1.869978332448008e-4
W02000425,2025,Wrexham 022,0.0425149627383004,0.20200319657606383,0.015430792500374088,0.015430792500374088,10,0.04169167581081185,8.232869274885507e-4
W02000426,2025,Wrexham 023,0.03462875215128054,0,0,0.07479202193890655,11,0.036066947870283486,-0.0014381957190029437
W02000427,2025,Neath Port Talbot 021,0.03732752872923344,0,0,0.07479202193890655,17,0.0376027862293183,-2.7525750008485644e-4
W02000428,2025,Swansea 032,0.03372039316452879,0,0,0.07479202193890655,4,0.034800938759118244,-0.0010805455945894563
